Site,Plot,Line,Date,Species,Total,Density
BEEF BASIN 2013,IL1_9,2,9/30/2013,YUBA/D,0,0
BEEF BASIN 2013,IL1_9,3,9/30/2013,AMUT,0,0
BEEF BASIN 2013,IL1_9,3,9/30/2013,ARTR2,6,60000
BEEF BASIN 2013,IL1_9,3,9/30/2013,ARTR2/D,0,0
BEEF BASIN 2013,IL1_9,3,9/30/2013,ATCA2,0,0
BEEF BASIN 2013,IL1_9,3,9/30/2013,ATCA2/D,0,0
BEEF BASIN 2013,IL1_9,3,9/30/2013,CEMO,0,0
BEEF BASIN 2013,IL1_9,3,9/30/2013,CHVI8,0,0
BEEF BASIN 2013,IL1_9,3,9/30/2013,CHVI8/D,0,0
BEEF BASIN 2013,IL1_9,3,9/30/2013,CRAN4,0,0
BEEF BASIN 2013,IL1_9,3,9/30/2013,EPVI,0,0
BEEF BASIN 2013,IL1_9,3,9/30/2013,EPVI/D,0,0
BEEF BASIN 2013,IL1_9,3,9/30/2013,JUOS,0,0
BEEF BASIN 2013,IL1_9,3,9/30/2013,JUOS/D,0,0
BEEF BASIN 2013,IL1_9,3,9/30/2013,KRLA2,0,0
BEEF BASIN 2013,IL1_9,3,9/30/2013,KRLA2/D,0,0
BEEF BASIN 2013,IL1_9,3,9/30/2013,MAFR3,0,0
BEEF BASIN 2013,IL1_9,3,9/30/2013,PIED,6,60000
BEEF BASIN 2013,IL1_9,3,9/30/2013,PIED/D,0,0
BEEF BASIN 2013,IL1_9,3,9/30/2013,SHRO,0,0
BEEF BASIN 2013,IL1_9,3,9/30/2013,SHRO/D,0,0
BEEF BASIN 2013,IL1_9,3,9/30/2013,SYOR,0,0
BEEF BASIN 2013,IL1_9,3,9/30/2013,SYOR/D,0,0
BEEF BASIN 2013,IL1_9,3,9/30/2013,YUBA,0,0
BEEF BASIN 2013,IL1_9,3,9/30/2013,YUBA/D,0,0
BEEF BASIN 2013,IL1_9,4,9/30/2013,AMUT,0,0
BEEF BASIN 2013,IL1_9,4,9/30/2013,ARTR2,11,110000
BEEF BASIN 2013,IL1_9,4,9/30/2013,ARTR2/D,3,30000
BEEF BASIN 2013,IL1_9,4,9/30/2013,ATCA2,0,0
BEEF BASIN 2013,IL1_9,4,9/30/2013,ATCA2/D,0,0
BEEF BASIN 2013,IL1_9,4,9/30/2013,CEMO,0,0
BEEF BASIN 2013,IL1_9,4,9/30/2013,CHVI8,0,0
BEEF BASIN 2013,IL1_9,4,9/30/2013,CHVI8/D,0,0
BEEF BASIN 2013,IL1_9,4,9/30/2013,CRAN4,0,0
BEEF BASIN 2013,IL1_9,4,9/30/2013,EPVI,0,0
BEEF BASIN 2013,IL1_9,4,9/30/2013,EPVI/D,0,0
BEEF BASIN 2013,IL1_9,4,9/30/2013,JUOS,0,0
BEEF BASIN 2013,IL1_9,4,9/30/2013,JUOS/D,0,0
BEEF BASIN 2013,IL1_9,4,9/30/2013,KRLA2,0,0
BEEF BASIN 2013,IL1_9,4,9/30/2013,KRLA2/D,0,0
BEEF BASIN 2013,IL1_9,4,9/30/2013,MAFR3,0,0
BEEF BASIN 2013,IL1_9,4,9/30/2013,PIED,0,0
BEEF BASIN 2013,IL1_9,4,9/30/2013,PIED/D,0,0
BEEF BASIN 2013,IL1_9,4,9/30/2013,SHRO,0,0
BEEF BASIN 2013,IL1_9,4,9/30/2013,SHRO/D,0,0
BEEF BASIN 2013,IL1_9,4,9/30/2013,SYOR,0,0
BEEF BASIN 2013,IL1_9,4,9/30/2013,SYOR/D,0,0
BEEF BASIN 2013,IL1_9,4,9/30/2013,YUBA,0,0
BEEF BASIN 2013,IL1_9,4,9/30/2013,YUBA/D,0,0
BEEF BASIN 2013,IL2_1,2,11/18/2013,ARTR2,5,50000
BEEF BASIN 2013,IL2_1,2,11/18/2013,ARTR2/D,6,60000
BEEF BASIN 2013,IL2_1,2,11/18/2013,ATCA2,4,40000
BEEF BASIN 2013,IL2_1,2,11/18/2013,ATCA2/D,0,0
BEEF BASIN 2013,IL2_1,2,11/18/2013,CHVI,2,20000
BEEF BASIN 2013,IL2_1,2,11/18/2013,CHVI/D,0,0
BEEF BASIN 2013,IL2_1,2,11/18/2013,CHVI8,0,0
BEEF BASIN 2013,IL2_1,2,11/18/2013,CHVI8/D,0,0
BEEF BASIN 2013,IL2_1,2,11/18/2013,EPVI,0,0
BEEF BASIN 2013,IL2_1,2,11/18/2013,EPVI/D,0,0
BEEF BASIN 2013,IL2_1,2,11/18/2013,JUOS,0,0
BEEF BASIN 2013,IL2_1,2,11/18/2013,JUOS/D,0,0
BEEF BASIN 2013,IL2_1,2,11/18/2013,KRLA2,0,0
BEEF BASIN 2013,IL2_1,2,11/18/2013,KRLA2/D,0,0
BEEF BASIN 2013,IL2_1,2,11/18/2013,MAFR3,0,0
BEEF BASIN 2013,IL2_1,2,11/18/2013,PIED,0,0
BEEF BASIN 2013,IL2_1,2,11/18/2013,PIED/D,0,0
BEEF BASIN 2013,IL2_1,2,11/18/2013,YUBA,0,0
BEEF BASIN 2013,IL2_1,2,11/18/2013,YUBA/D,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,ARTR2,6,60000
BEEF BASIN 2013,IL2_1,3,11/18/2013,ARTR2/D,7,70000
BEEF BASIN 2013,IL2_1,3,11/18/2013,ATCA2,1,10000
BEEF BASIN 2013,IL2_1,3,11/18/2013,ATCA2/D,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,CHVI,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,CHVI/D,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,CHVI8,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,CHVI8/D,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,EPVI,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,EPVI/D,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,JUOS,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,JUOS/D,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,KRLA2,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,KRLA2/D,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,MAFR3,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,PIED,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,PIED/D,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,YUBA,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,YUBA/D,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,ARTR2,4,40000
BEEF BASIN 2013,IL2_1,3,11/18/2013,ARTR2/D,4,40000
BEEF BASIN 2013,IL2_1,3,11/18/2013,ATCA2,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,ATCA2/D,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,CHVI,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,CHVI/D,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,CHVI8,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,CHVI8/D,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,EPVI,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,EPVI/D,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,JUOS,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,JUOS/D,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,KRLA2,7,70000
BEEF BASIN 2013,IL2_1,3,11/18/2013,KRLA2/D,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,MAFR3,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,PIED,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,PIED/D,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,YUBA,0,0
BEEF BASIN 2013,IL2_1,3,11/18/2013,YUBA/D,0,0
BEEF BASIN 2013,IL2_10,2,11/18/2013,ARTR2,3,30000
BEEF BASIN 2013,IL2_10,2,11/18/2013,ARTR2/D,21,210000
BEEF BASIN 2013,IL2_10,2,11/18/2013,ATCA2,0,0
BEEF BASIN 2013,IL2_10,2,11/18/2013,ATCA2/D,0,0
BEEF BASIN 2013,IL2_10,2,11/18/2013,CHVI,9,90000
BEEF BASIN 2013,IL2_10,2,11/18/2013,CHVI/D,0,0
BEEF BASIN 2013,IL2_10,2,11/18/2013,CHVI8,0,0
BEEF BASIN 2013,IL2_10,2,11/18/2013,CHVI8/D,0,0
BEEF BASIN 2013,IL2_10,2,11/18/2013,EPVI,0,0
BEEF BASIN 2013,IL2_10,2,11/18/2013,EPVI/D,0,0
BEEF BASIN 2013,IL2_10,2,11/18/2013,JUOS,0,0
BEEF BASIN 2013,IL2_10,2,11/18/2013,JUOS/D,0,0
BEEF BASIN 2013,IL2_10,2,11/18/2013,KRLA2,3,30000
BEEF BASIN 2013,IL2_10,2,11/18/2013,KRLA2/D,0,0
BEEF BASIN 2013,IL2_10,2,11/18/2013,MAFR3,0,0
BEEF BASIN 2013,IL2_10,2,11/18/2013,PIED,0,0
BEEF BASIN 2013,IL2_10,2,11/18/2013,PIED/D,0,0
BEEF BASIN 2013,IL2_10,2,11/18/2013,YUBA,0,0
BEEF BASIN 2013,IL2_10,2,11/18/2013,YUBA/D,0,0
BEEF BASIN 2013,IL2_10,3,11/18/2013,ARTR2,3,30000
BEEF BASIN 2013,IL2_10,3,11/18/2013,ARTR2/D,18,180000
BEEF BASIN 2013,IL2_10,3,11/18/2013,ATCA2,13,130000
BEEF BASIN 2013,IL2_10,3,11/18/2013,ATCA2/D,0,0
BEEF BASIN 2013,IL2_10,3,11/18/2013,CHVI,11,110000
BEEF BASIN 2013,IL2_10,3,11/18/2013,CHVI/D,0,0
BEEF BASIN 2013,IL2_10,3,11/18/2013,CHVI8,0,0
BEEF BASIN 2013,IL2_10,3,11/18/2013,CHVI8/D,0,0
BEEF BASIN 2013,IL2_10,3,11/18/2013,EPVI,0,0
BEEF BASIN 2013,IL2_10,3,11/18/2013,EPVI/D,0,0
BEEF BASIN 2013,IL2_10,3,11/18/2013,JUOS,0,0
BEEF BASIN 2013,IL2_10,3,11/18/2013,JUOS/D,0,0
BEEF BASIN 2013,IL2_10,3,11/18/2013,KRLA2,0,0
BEEF BASIN 2013,IL2_10,3,11/18/2013,KRLA2/D,0,0
BEEF BASIN 2013,IL2_10,3,11/18/2013,MAFR3,0,0
BEEF BASIN 2013,IL2_10,3,11/18/2013,PIED,0,0
BEEF BASIN 2013,IL2_10,3,11/18/2013,PIED/D,0,0
BEEF BASIN 2013,IL2_10,3,11/18/2013,YUBA,0,0
BEEF BASIN 2013,IL2_10,3,11/18/2013,YUBA/D,0,0
BEEF BASIN 2013,IL2_10,4,11/18/2013,ARTR2,2,20000
BEEF BASIN 2013,IL2_10,4,11/18/2013,ARTR2/D,21,210000
BEEF BASIN 2013,IL2_10,4,11/18/2013,ATCA2,1,10000
BEEF BASIN 2013,IL2_10,4,11/18/2013,ATCA2/D,0,0
BEEF BASIN 2013,IL2_10,4,11/18/2013,CHVI,19,190000
BEEF BASIN 2013,IL2_10,4,11/18/2013,CHVI/D,0,0
BEEF BASIN 2013,IL2_10,4,11/18/2013,CHVI8,0,0
BEEF BASIN 2013,IL2_10,4,11/18/2013,CHVI8/D,0,0
BEEF BASIN 2013,IL2_10,4,11/18/2013,EPVI,0,0
BEEF BASIN 2013,IL2_10,4,11/18/2013,EPVI/D,0,0
BEEF BASIN 2013,IL2_10,4,11/18/2013,JUOS,0,0
BEEF BASIN 2013,IL2_10,4,11/18/2013,JUOS/D,0,0
BEEF BASIN 2013,IL2_10,4,11/18/2013,KRLA2,9,90000
BEEF BASIN 2013,IL2_10,4,11/18/2013,KRLA2/D,0,0
BEEF BASIN 2013,IL2_10,4,11/18/2013,MAFR3,0,0
BEEF BASIN 2013,IL2_10,4,11/18/2013,PIED,0,0
BEEF BASIN 2013,IL2_10,4,11/18/2013,PIED/D,0,0
BEEF BASIN 2013,IL2_10,4,11/18/2013,YUBA,0,0
BEEF BASIN 2013,IL2_10,4,11/18/2013,YUBA/D,0,0
BEEF BASIN 2013,IL2_2,2,12/26/2013,AMUT,0,0
BEEF BASIN 2013,IL2_2,2,12/26/2013,ARTR2,0,0
BEEF BASIN 2013,IL2_2,2,12/26/2013,ARTR2/D,0,0
BEEF BASIN 2013,IL2_2,2,12/26/2013,ATCA2,0,0
BEEF BASIN 2013,IL2_2,2,12/26/2013,ATCA2/D,0,0
BEEF BASIN 2013,IL2_2,2,12/26/2013,CHVI8,0,0
BEEF BASIN 2013,IL2_2,2,12/26/2013,CHVI8/D,0,0
BEEF BASIN 2013,IL2_2,2,12/26/2013,CRAN4,0,0
BEEF BASIN 2013,IL2_2,2,12/26/2013,EPVI,0,0
BEEF BASIN 2013,IL2_2,2,12/26/2013,EPVI/D,0,0
BEEF BASIN 2013,IL2_2,2,12/26/2013,JUOS,0,0
BEEF BASIN 2013,IL2_2,2,12/26/2013,JUOS/D,0,0
BEEF BASIN 2013,IL2_2,2,12/26/2013,KRLA2,0,0
BEEF BASIN 2013,IL2_2,2,12/26/2013,KRLA2/D,0,0
BEEF BASIN 2013,IL2_2,2,12/26/2013,MAFR3,0,0
BEEF BASIN 2013,IL2_2,2,12/26/2013,PIED,0,0
BEEF BASIN 2013,IL2_2,2,12/26/2013,PIED/D,0,0
BEEF BASIN 2013,IL2_2,2,12/26/2013,SHRO,0,0
BEEF BASIN 2013,IL2_2,2,12/26/2013,SHRO/D,0,0
BEEF BASIN 2013,IL2_2,2,12/26/2013,YUBA,0,0
BEEF BASIN 2013,IL2_2,2,12/26/2013,YUBA/D,0,0
BEEF BASIN 2013,IL2_2,3,12/26/2013,AMUT,0,0
BEEF BASIN 2013,IL2_2,3,12/26/2013,ARTR2,0,0
BEEF BASIN 2013,IL2_2,3,12/26/2013,ARTR2/D,0,0
BEEF BASIN 2013,IL2_2,3,12/26/2013,ATCA2,1,10000
BEEF BASIN 2013,IL2_2,3,12/26/2013,ATCA2/D,0,0
BEEF BASIN 2013,IL2_2,3,12/26/2013,CHVI8,0,0
BEEF BASIN 2013,IL2_2,3,12/26/2013,CHVI8/D,0,0
BEEF BASIN 2013,IL2_2,3,12/26/2013,CRAN4,0,0
BEEF BASIN 2013,IL2_2,3,12/26/2013,EPVI,0,0
BEEF BASIN 2013,IL2_2,3,12/26/2013,EPVI/D,0,0
BEEF BASIN 2013,IL2_2,3,12/26/2013,JUOS,0,0
BEEF BASIN 2013,IL2_2,3,12/26/2013,JUOS/D,0,0
BEEF BASIN 2013,IL2_2,3,12/26/2013,KRLA2,25,250000
BEEF BASIN 2013,IL2_2,3,12/26/2013,KRLA2/D,0,0
BEEF BASIN 2013,IL2_2,3,12/26/2013,MAFR3,0,0
BEEF BASIN 2013,IL2_2,3,12/26/2013,PIED,0,0
BEEF BASIN 2013,IL2_2,3,12/26/2013,PIED/D,0,0
BEEF BASIN 2013,IL2_2,3,12/26/2013,SHRO,0,0
BEEF BASIN 2013,IL2_2,3,12/26/2013,SHRO/D,0,0
BEEF BASIN 2013,IL2_2,3,12/26/2013,YUBA,0,0
BEEF BASIN 2013,IL2_2,3,12/26/2013,YUBA/D,0,0
BEEF BASIN 2013,IL2_2,4,12/26/2013,AMUT,0,0
BEEF BASIN 2013,IL2_2,4,12/26/2013,ARTR2,0,0
BEEF BASIN 2013,IL2_2,4,12/26/2013,ARTR2/D,0,0
BEEF BASIN 2013,IL2_2,4,12/26/2013,ATCA2,1,10000
BEEF BASIN 2013,IL2_2,4,12/26/2013,ATCA2/D,0,0
BEEF BASIN 2013,IL2_2,4,12/26/2013,CHVI8,0,0
BEEF BASIN 2013,IL2_2,4,12/26/2013,CHVI8/D,0,0
BEEF BASIN 2013,IL2_2,4,12/26/2013,CRAN4,0,0
BEEF BASIN 2013,IL2_2,4,12/26/2013,EPVI,0,0
BEEF BASIN 2013,IL2_2,4,12/26/2013,EPVI/D,0,0
BEEF BASIN 2013,IL2_2,4,12/26/2013,JUOS,0,0
BEEF BASIN 2013,IL2_2,4,12/26/2013,JUOS/D,0,0
BEEF BASIN 2013,IL2_2,4,12/26/2013,KRLA2,7,70000
BEEF BASIN 2013,IL2_2,4,12/26/2013,KRLA2/D,0,0
BEEF BASIN 2013,IL2_2,4,12/26/2013,MAFR3,0,0
BEEF BASIN 2013,IL2_2,4,12/26/2013,PIED,0,0
BEEF BASIN 2013,IL2_2,4,12/26/2013,PIED/D,0,0
BEEF BASIN 2013,IL2_2,4,12/26/2013,SHRO,0,0
BEEF BASIN 2013,IL2_2,4,12/26/2013,SHRO/D,0,0
BEEF BASIN 2013,IL2_2,4,12/26/2013,YUBA,0,0
BEEF BASIN 2013,IL2_2,4,12/26/2013,YUBA/D,0,0
BEEF BASIN 2013,IL2_3,2,10/22/2013,AMUT,0,0
BEEF BASIN 2013,IL2_3,2,10/22/2013,ARTR2,12,120000
BEEF BASIN 2013,IL2_3,2,10/22/2013,ARTR2/D,16,160000
BEEF BASIN 2013,IL2_3,2,10/22/2013,ATCA2,0,0
BEEF BASIN 2013,IL2_3,2,10/22/2013,ATCA2/D,0,0
BEEF BASIN 2013,IL2_3,2,10/22/2013,CEMO,0,0
BEEF BASIN 2013,IL2_3,2,10/22/2013,CHVI8,0,0
BEEF BASIN 2013,IL2_3,2,10/22/2013,CHVI8/D,0,0
BEEF BASIN 2013,IL2_3,2,10/22/2013,CRAN4,0,0
BEEF BASIN 2013,IL2_3,2,10/22/2013,EPVI,0,0
BEEF BASIN 2013,IL2_3,2,10/22/2013,EPVI/D,0,0
BEEF BASIN 2013,IL2_3,2,10/22/2013,JUOS,0,0
BEEF BASIN 2013,IL2_3,2,10/22/2013,JUOS/D,0,0
BEEF BASIN 2013,IL2_3,2,10/22/2013,KRLA2,0,0
BEEF BASIN 2013,IL2_3,2,10/22/2013,KRLA2/D,0,0
BEEF BASIN 2013,IL2_3,2,10/22/2013,MAFR3,0,0
BEEF BASIN 2013,IL2_3,2,10/22/2013,PIED,0,0
BEEF BASIN 2013,IL2_3,2,10/22/2013,PIED/D,0,0
BEEF BASIN 2013,IL2_3,2,10/22/2013,SHRO,0,0
BEEF BASIN 2013,IL2_3,2,10/22/2013,SHRO/D,0,0
BEEF BASIN 2013,IL2_3,2,10/22/2013,SYOR,0,0
BEEF BASIN 2013,IL2_3,2,10/22/2013,SYOR/D,0,0
BEEF BASIN 2013,IL2_3,2,10/22/2013,YUBA,0,0
BEEF BASIN 2013,IL2_3,2,10/22/2013,YUBA/D,0,0
BEEF BASIN 2013,IL2_3,3,10/22/2013,AMUT,0,0
BEEF BASIN 2013,IL2_3,3,10/22/2013,ARTR2,7,70000
BEEF BASIN 2013,IL2_3,3,10/22/2013,ARTR2/D,6,60000
BEEF BASIN 2013,IL2_3,3,10/22/2013,ATCA2,3,30000
BEEF BASIN 2013,IL2_3,3,10/22/2013,ATCA2/D,0,0
BEEF BASIN 2013,IL2_3,3,10/22/2013,CEMO,0,0
BEEF BASIN 2013,IL2_3,3,10/22/2013,CHVI8,0,0
BEEF BASIN 2013,IL2_3,3,10/22/2013,CHVI8/D,0,0
BEEF BASIN 2013,IL2_3,3,10/22/2013,CRAN4,0,0
BEEF BASIN 2013,IL2_3,3,10/22/2013,EPVI,0,0
BEEF BASIN 2013,IL2_3,3,10/22/2013,EPVI/D,0,0
BEEF BASIN 2013,IL2_3,3,10/22/2013,JUOS,0,0
BEEF BASIN 2013,IL2_3,3,10/22/2013,JUOS/D,0,0
BEEF BASIN 2013,IL2_3,3,10/22/2013,KRLA2,0,0
BEEF BASIN 2013,IL2_3,3,10/22/2013,KRLA2/D,0,0
BEEF BASIN 2013,IL2_3,3,10/22/2013,MAFR3,0,0
BEEF BASIN 2013,IL2_3,3,10/22/2013,PIED,0,0
BEEF BASIN 2013,IL2_3,3,10/22/2013,PIED/D,0,0
BEEF BASIN 2013,IL2_3,3,10/22/2013,SHRO,0,0
BEEF BASIN 2013,IL2_3,3,10/22/2013,SHRO/D,0,0
BEEF BASIN 2013,IL2_3,3,10/22/2013,SYOR,0,0
BEEF BASIN 2013,IL2_3,3,10/22/2013,SYOR/D,0,0
BEEF BASIN 2013,IL2_3,3,10/22/2013,YUBA,0,0
BEEF BASIN 2013,IL2_3,3,10/22/2013,YUBA/D,0,0
BEEF BASIN 2013,IL2_3,4,10/22/2013,AMUT,0,0
BEEF BASIN 2013,IL2_3,4,10/22/2013,ARTR2,4,40000
BEEF BASIN 2013,IL2_3,4,10/22/2013,ARTR2/D,10,100000
BEEF BASIN 2013,IL2_3,4,10/22/2013,ATCA2,0,0
BEEF BASIN 2013,IL2_3,4,10/22/2013,ATCA2/D,0,0
BEEF BASIN 2013,IL2_3,4,10/22/2013,CEMO,0,0
BEEF BASIN 2013,IL2_3,4,10/22/2013,CHVI8,0,0
BEEF BASIN 2013,IL2_3,4,10/22/2013,CHVI8/D,0,0
BEEF BASIN 2013,IL2_3,4,10/22/2013,CRAN4,0,0
BEEF BASIN 2013,IL2_3,4,10/22/2013,EPVI,0,0
BEEF BASIN 2013,IL2_3,4,10/22/2013,EPVI/D,0,0
BEEF BASIN 2013,IL2_3,4,10/22/2013,JUOS,0,0
BEEF BASIN 2013,IL2_3,4,10/22/2013,JUOS/D,0,0
BEEF BASIN 2013,IL2_3,4,10/22/2013,KRLA2,0,0
BEEF BASIN 2013,IL2_3,4,10/22/2013,KRLA2/D,0,0
BEEF BASIN 2013,IL2_3,4,10/22/2013,MAFR3,0,0
BEEF BASIN 2013,IL2_3,4,10/22/2013,PIED,0,0
BEEF BASIN 2013,IL2_3,4,10/22/2013,PIED/D,0,0
BEEF BASIN 2013,IL2_3,4,10/22/2013,SHRO,0,0
BEEF BASIN 2013,IL2_3,4,10/22/2013,SHRO/D,0,0
BEEF BASIN 2013,IL2_3,4,10/22/2013,SYOR,0,0
BEEF BASIN 2013,IL2_3,4,10/22/2013,SYOR/D,0,0
BEEF BASIN 2013,IL2_3,4,10/22/2013,YUBA,0,0
BEEF BASIN 2013,IL2_3,4,10/22/2013,YUBA/D,0,0
BEEF BASIN 2013,IL2_4,2,12/26/2013,AMUT,0,0
BEEF BASIN 2013,IL2_4,2,12/26/2013,ARTR2,0,0
BEEF BASIN 2013,IL2_4,2,12/26/2013,ARTR2/D,2,20000
BEEF BASIN 2013,IL2_4,2,12/26/2013,ATCA2,1,10000
BEEF BASIN 2013,IL2_4,2,12/26/2013,ATCA2/D,0,0
BEEF BASIN 2013,IL2_4,2,12/26/2013,CHVI8,0,0
BEEF BASIN 2013,IL2_4,2,12/26/2013,CHVI8/D,0,0
BEEF BASIN 2013,IL2_4,2,12/26/2013,CRAN4,0,0
BEEF BASIN 2013,IL2_4,2,12/26/2013,EPVI,0,0
BEEF BASIN 2013,IL2_4,2,12/26/2013,EPVI/D,0,0
BEEF BASIN 2013,IL2_4,2,12/26/2013,JUOS,0,0
BEEF BASIN 2013,IL2_4,2,12/26/2013,JUOS/D,0,0
BEEF BASIN 2013,IL2_4,2,12/26/2013,KRLA2,1,10000
BEEF BASIN 2013,IL2_4,2,12/26/2013,KRLA2/D,0,0
BEEF BASIN 2013,IL2_4,2,12/26/2013,MAFR3,0,0
BEEF BASIN 2013,IL2_4,2,12/26/2013,PIED,0,0
BEEF BASIN 2013,IL2_4,2,12/26/2013,PIED/D,0,0
BEEF BASIN 2013,IL2_4,2,12/26/2013,SHRO,0,0
BEEF BASIN 2013,IL2_4,2,12/26/2013,SHRO/D,0,0
BEEF BASIN 2013,IL2_4,2,12/26/2013,YUBA,0,0
BEEF BASIN 2013,IL2_4,2,12/26/2013,YUBA/D,0,0
BEEF BASIN 2013,IL2_4,3,12/26/2013,AMUT,0,0
BEEF BASIN 2013,IL2_4,3,12/26/2013,ARTR2,0,0
BEEF BASIN 2013,IL2_4,3,12/26/2013,ARTR2/D,3,30000
BEEF BASIN 2013,IL2_4,3,12/26/2013,ATCA2,0,0
BEEF BASIN 2013,IL2_4,3,12/26/2013,ATCA2/D,0,0
BEEF BASIN 2013,IL2_4,3,12/26/2013,CHVI8,0,0
BEEF BASIN 2013,IL2_4,3,12/26/2013,CHVI8/D,0,0
BEEF BASIN 2013,IL2_4,3,12/26/2013,CRAN4,0,0
BEEF BASIN 2013,IL2_4,3,12/26/2013,EPVI,0,0
BEEF BASIN 2013,IL2_4,3,12/26/2013,EPVI/D,0,0
BEEF BASIN 2013,IL2_4,3,12/26/2013,JUOS,0,0
BEEF BASIN 2013,IL2_4,3,12/26/2013,JUOS/D,0,0
BEEF BASIN 2013,IL2_4,3,12/26/2013,KRLA2,0,0
BEEF BASIN 2013,IL2_4,3,12/26/2013,KRLA2/D,0,0
BEEF BASIN 2013,IL2_4,3,12/26/2013,MAFR3,0,0
BEEF BASIN 2013,IL2_4,3,12/26/2013,PIED,0,0
BEEF BASIN 2013,IL2_4,3,12/26/2013,PIED/D,0,0
BEEF BASIN 2013,IL2_4,3,12/26/2013,SHRO,0,0
BEEF BASIN 2013,IL2_4,3,12/26/2013,SHRO/D,0,0
BEEF BASIN 2013,IL2_4,3,12/26/2013,YUBA,0,0
BEEF BASIN 2013,IL2_4,3,12/26/2013,YUBA/D,0,0
BEEF BASIN 2013,IL2_4,4,12/26/2013,AMUT,0,0
BEEF BASIN 2013,IL2_4,4,12/26/2013,ARTR2,0,0
BEEF BASIN 2013,IL2_4,4,12/26/2013,ARTR2/D,5,50000
BEEF BASIN 2013,IL2_4,4,12/26/2013,ATCA2,1,10000
BEEF BASIN 2013,IL2_4,4,12/26/2013,ATCA2/D,0,0
BEEF BASIN 2013,IL2_4,4,12/26/2013,CHVI8,0,0
BEEF BASIN 2013,IL2_4,4,12/26/2013,CHVI8/D,0,0
BEEF BASIN 2013,IL2_4,4,12/26/2013,CRAN4,0,0
BEEF BASIN 2013,IL2_4,4,12/26/2013,EPVI,0,0
BEEF BASIN 2013,IL2_4,4,12/26/2013,EPVI/D,0,0
BEEF BASIN 2013,IL2_4,4,12/26/2013,JUOS,0,0
BEEF BASIN 2013,IL2_4,4,12/26/2013,JUOS/D,0,0
BEEF BASIN 2013,IL2_4,4,12/26/2013,KRLA2,3,30000
BEEF BASIN 2013,IL2_4,4,12/26/2013,KRLA2/D,0,0
BEEF BASIN 2013,IL2_4,4,12/26/2013,MAFR3,0,0
BEEF BASIN 2013,IL2_4,4,12/26/2013,PIED,0,0
BEEF BASIN 2013,IL2_4,4,12/26/2013,PIED/D,0,0
BEEF BASIN 2013,IL2_4,4,12/26/2013,SHRO,0,0
BEEF BASIN 2013,IL2_4,4,12/26/2013,SHRO/D,0,0
BEEF BASIN 2013,IL2_4,4,12/26/2013,YUBA,0,0
BEEF BASIN 2013,IL2_4,4,12/26/2013,YUBA/D,0,0
BEEF BASIN 2013,IL2_5,2,11/18/2013,ARTR2,0,0
BEEF BASIN 2013,IL2_5,2,11/18/2013,ARTR2/D,0,0
BEEF BASIN 2013,IL2_5,2,11/18/2013,ATCA2,0,0
BEEF BASIN 2013,IL2_5,2,11/18/2013,ATCA2/D,0,0
BEEF BASIN 2013,IL2_5,2,11/18/2013,CHVI,0,0
BEEF BASIN 2013,IL2_5,2,11/18/2013,CHVI/D,0,0
BEEF BASIN 2013,IL2_5,2,11/18/2013,CHVI8,0,0
BEEF BASIN 2013,IL2_5,2,11/18/2013,CHVI8/D,0,0
BEEF BASIN 2013,IL2_5,2,11/18/2013,EPVI,0,0
BEEF BASIN 2013,IL2_5,2,11/18/2013,EPVI/D,0,0
BEEF BASIN 2013,IL2_5,2,11/18/2013,JUOS,0,0
BEEF BASIN 2013,IL2_5,2,11/18/2013,JUOS/D,0,0
BEEF BASIN 2013,IL2_5,2,11/18/2013,KRLA2,55,550000
