"","Site","Plot","Line","Indicator","X1st.Hit.N","X1st.Hit.Avg","Any.Hit.N","Any.Hit.Avg"
"29611","BEEF BASIN 2013","15",5,"ARTR2/D",0,0,0,0
"29612","BEEF BASIN 2013","15",5,"ARTR2/DP",0,0,0,0
"29613","BEEF BASIN 2013","15",5,"ATCA2",0,0,0,0
"29614","BEEF BASIN 2013","15",5,"ATCA2/D",0,0,0,0
"29615","BEEF BASIN 2013","15",5,"ATCA2/DP",0,0,0,0
"29616","BEEF BASIN 2013","15",5,"BAMU",0,0,0,0
"29617","BEEF BASIN 2013","15",5,"BOGR",0,0,0,0
"29618","BEEF BASIN 2013","15",5,"BOGR/D",0,0,0,0
"29619","BEEF BASIN 2013","15",5,"BOGR2",0,0,0,0
"29620","BEEF BASIN 2013","15",5,"BOGR2/D",0,0,0,0
"29621","BEEF BASIN 2013","15",5,"BRTE",0,0,0,0
"29622","BEEF BASIN 2013","15",5,"CEIN7",0,0,0,0
"29623","BEEF BASIN 2013","15",5,"CEIN7/D",0,0,0,0
"29624","BEEF BASIN 2013","15",5,"CEMO2",0,0,0,0
"29625","BEEF BASIN 2013","15",5,"CHVI/D",0,0,0,0
"29626","BEEF BASIN 2013","15",5,"CHVI/DP",0,0,0,0
"29627","BEEF BASIN 2013","15",5,"CHVI8",0,0,0,0
"29628","BEEF BASIN 2013","15",5,"CHVI8/D",0,0,0,0
"29629","BEEF BASIN 2013","15",5,"CHVI8/DP",0,0,0,0
"29630","BEEF BASIN 2013","15",5,"CRAN4",0,0,0,0
"29631","BEEF BASIN 2013","15",5,"CRFL5",0,0,0,0
"29632","BEEF BASIN 2013","15",5,"ECCO5/D",0,0,0,0
"29633","BEEF BASIN 2013","15",5,"ECCOC",0,0,0,0
"29634","BEEF BASIN 2013","15",5,"ECCOC/D",0,0,0,0
"29635","BEEF BASIN 2013","15",5,"ELEL",0,0,0,0
"29636","BEEF BASIN 2013","15",5,"ELEL5",0,0,0,0
"29637","BEEF BASIN 2013","15",5,"EPVI",0,0,0,0
"29638","BEEF BASIN 2013","15",5,"ERCI6",0,0,0,0
"29639","BEEF BASIN 2013","15",5,"ERMI4",0,0,0,0
"29640","BEEF BASIN 2013","15",5,"FRAN2",0,0,0,0
"29641","BEEF BASIN 2013","15",5,"GRFA",0,0,0,0
"29642","BEEF BASIN 2013","15",5,"GUMI",0,0,0,0
"29643","BEEF BASIN 2013","15",5,"GUSA",0,0,0,0
"29644","BEEF BASIN 2013","15",5,"GUSA/D",0,0,0,0
"29645","BEEF BASIN 2013","15",5,"GUSA/DP",0,0,0,0
"29646","BEEF BASIN 2013","15",5,"GUSA2",0,0,1,0.017
"29647","BEEF BASIN 2013","15",5,"GUSA2/D",0,0,0,0
"29648","BEEF BASIN 2013","15",5,"HECO26",0,0,0,0
"29649","BEEF BASIN 2013","15",5,"HECO26/D",0,0,0,0
"29650","BEEF BASIN 2013","15",5,"HYACA2",0,0,0,0
"29651","BEEF BASIN 2013","15",5,"HYFI/D",0,0,0,0
"29652","BEEF BASIN 2013","15",5,"JUOS",2,0.033,2,0.033
"29653","BEEF BASIN 2013","15",5,"JUOS/D",1,0.017,1,0.017
"29654","BEEF BASIN 2013","15",5,"JUOS/DP",0,0,0,0
"29655","BEEF BASIN 2013","15",5,"KRLA2",0,0,0,0
"29656","BEEF BASIN 2013","15",5,"KRLA2/DP",0,0,0,0
"29657","BEEF BASIN 2013","15",5,"LEMO2",0,0,0,0
"29658","BEEF BASIN 2013","15",5,"MAFR3",0,0,0,0
"29659","BEEF BASIN 2013","15",5,"MAFR3/DP",0,0,0,0
"29660","BEEF BASIN 2013","15",5,"MAGR2",0,0,0,0
"29661","BEEF BASIN 2013","15",5,"OPPO",0,0,0,0
"29662","BEEF BASIN 2013","15",5,"OPPO/D",0,0,0,0
"29663","BEEF BASIN 2013","15",5,"OPPO/DP",0,0,0,0
"29664","BEEF BASIN 2013","15",5,"PEPU7",1,0.017,1,0.017
"29665","BEEF BASIN 2013","15",5,"PEPU9",0,0,0,0
"29666","BEEF BASIN 2013","15",5,"PHAU3",1,0.017,1,0.017
"29667","BEEF BASIN 2013","15",5,"PHAU3/D",0,0,0,0
"29668","BEEF BASIN 2013","15",5,"PHAUA3",0,0,0,0
"29669","BEEF BASIN 2013","15",5,"PIED",3,0.05,3,0.05
"29670","BEEF BASIN 2013","15",5,"PIED/D",0,0,0,0
"29671","BEEF BASIN 2013","15",5,"PIED/DP",0,0,0,0
"29672","BEEF BASIN 2013","15",5,"PLPA2",0,0,0,0
"29673","BEEF BASIN 2013","15",5,"PSSP",0,0,0,0
"29674","BEEF BASIN 2013","15",5,"SALS0",0,0,0,0
"29675","BEEF BASIN 2013","15",5,"SHRO",0,0,0,0
"29676","BEEF BASIN 2013","15",5,"SHRO/DP",0,0,0,0
"29677","BEEF BASIN 2013","15",5,"SPCO4",0,0,0,0
"29678","BEEF BASIN 2013","15",5,"SPCR",0,0,0,0
"29679","BEEF BASIN 2013","15",5,"SPCR/D",0,0,0,0
"29680","BEEF BASIN 2013","15",5,"STUPID",0,0,0,0
"29681","BEEF BASIN 2013","15",5,"SYOR",0,0,0,0
"29682","BEEF BASIN 2013","15",5,"SYOR2",0,0,0,0
"29683","BEEF BASIN 2013","15",5,"SYOR2/D",0,0,0,0
"29684","BEEF BASIN 2013","15",5,"UNKCLOVER",0,0,0,0
"29685","BEEF BASIN 2013","15",5,"UNKF2A",0,0,0,0
"29686","BEEF BASIN 2013","15",5,"UNKSPR",0,0,0,0
"29687","BEEF BASIN 2013","15",5,"YUBA",0,0,0,0
"29688","BEEF BASIN 2013","15",5,"YUBA/D",0,0,0,0
"29689","BEEF BASIN 2013","15",5,"YUBA/DP",0,0,0,0
"29690","BEEF BASIN 2013","16",1,"ACHY",1,0.017,1,0.017
"29691","BEEF BASIN 2013","16",1,"ACHY/D",0,0,0,0
"29692","BEEF BASIN 2013","16",1,"AF01",0,0,0,0
"29693","BEEF BASIN 2013","16",1,"AMSIN",0,0,0,0
"29694","BEEF BASIN 2013","16",1,"AMUT",0,0,0,0
"29695","BEEF BASIN 2013","16",1,"AMUT/DP",0,0,0,0
"29696","BEEF BASIN 2013","16",1,"ARNO4",0,0,0,0
"29697","BEEF BASIN 2013","16",1,"ARPU9",0,0,0,0
"29698","BEEF BASIN 2013","16",1,"ARPU9/D",0,0,0,0
"29699","BEEF BASIN 2013","16",1,"ARTR2",0,0,0,0
"29700","BEEF BASIN 2013","16",1,"ARTR2/D",0,0,0,0
"29701","BEEF BASIN 2013","16",1,"ARTR2/DP",0,0,0,0
"29702","BEEF BASIN 2013","16",1,"ATCA2",1,0.017,1,0.017
"29703","BEEF BASIN 2013","16",1,"ATCA2/D",0,0,0,0
"29704","BEEF BASIN 2013","16",1,"ATCA2/DP",0,0,0,0
"29705","BEEF BASIN 2013","16",1,"BAMU",0,0,0,0
"29706","BEEF BASIN 2013","16",1,"BOGR",0,0,0,0
"29707","BEEF BASIN 2013","16",1,"BOGR/D",0,0,0,0
"29708","BEEF BASIN 2013","16",1,"BOGR2",7,0.117,7,0.117
"29709","BEEF BASIN 2013","16",1,"BOGR2/D",0,0,0,0
"29710","BEEF BASIN 2013","16",1,"BRTE",0,0,0,0
"29711","BEEF BASIN 2013","16",1,"CEIN7",0,0,0,0
"29712","BEEF BASIN 2013","16",1,"CEIN7/D",0,0,0,0
"29713","BEEF BASIN 2013","16",1,"CEMO2",0,0,0,0
"29714","BEEF BASIN 2013","16",1,"CHVI/D",0,0,0,0
"29715","BEEF BASIN 2013","16",1,"CHVI/DP",0,0,0,0
"29716","BEEF BASIN 2013","16",1,"CHVI8",0,0,0,0
"29717","BEEF BASIN 2013","16",1,"CHVI8/D",0,0,0,0
"29718","BEEF BASIN 2013","16",1,"CHVI8/DP",0,0,0,0
"29719","BEEF BASIN 2013","16",1,"CRAN4",0,0,0,0
"29720","BEEF BASIN 2013","16",1,"CRFL5",0,0,0,0
"29721","BEEF BASIN 2013","16",1,"ECCO5/D",0,0,0,0
"29722","BEEF BASIN 2013","16",1,"ECCOC",0,0,0,0
"29723","BEEF BASIN 2013","16",1,"ECCOC/D",0,0,0,0
"29724","BEEF BASIN 2013","16",1,"ELEL",0,0,0,0
"29725","BEEF BASIN 2013","16",1,"ELEL5",0,0,0,0
"29726","BEEF BASIN 2013","16",1,"EPVI",0,0,0,0
"29727","BEEF BASIN 2013","16",1,"ERCI6",0,0,0,0
"29728","BEEF BASIN 2013","16",1,"ERMI4",0,0,0,0
"29729","BEEF BASIN 2013","16",1,"FRAN2",0,0,0,0
"29730","BEEF BASIN 2013","16",1,"GRFA",0,0,0,0
"29731","BEEF BASIN 2013","16",1,"GUMI",0,0,0,0
"29732","BEEF BASIN 2013","16",1,"GUSA",0,0,0,0
"29733","BEEF BASIN 2013","16",1,"GUSA/D",0,0,0,0
"29734","BEEF BASIN 2013","16",1,"GUSA/DP",0,0,0,0
"29735","BEEF BASIN 2013","16",1,"GUSA2",0,0,0,0
"29736","BEEF BASIN 2013","16",1,"GUSA2/D",0,0,0,0
"29737","BEEF BASIN 2013","16",1,"HECO26",15,0.25,16,0.267
"29738","BEEF BASIN 2013","16",1,"HECO26/D",0,0,0,0
"29739","BEEF BASIN 2013","16",1,"HYACA2",0,0,0,0
"29740","BEEF BASIN 2013","16",1,"HYFI/D",0,0,0,0
"29741","BEEF BASIN 2013","16",1,"JUOS",2,0.033,2,0.033
"29742","BEEF BASIN 2013","16",1,"JUOS/D",0,0,0,0
"29743","BEEF BASIN 2013","16",1,"JUOS/DP",0,0,0,0
"29744","BEEF BASIN 2013","16",1,"KRLA2",0,0,0,0
"29745","BEEF BASIN 2013","16",1,"KRLA2/DP",0,0,0,0
"29746","BEEF BASIN 2013","16",1,"LEMO2",0,0,0,0
"29747","BEEF BASIN 2013","16",1,"MAFR3",0,0,0,0
"29748","BEEF BASIN 2013","16",1,"MAFR3/DP",0,0,0,0
"29749","BEEF BASIN 2013","16",1,"MAGR2",0,0,0,0
"29750","BEEF BASIN 2013","16",1,"OPPO",0,0,0,0
"29751","BEEF BASIN 2013","16",1,"OPPO/D",0,0,0,0
"29752","BEEF BASIN 2013","16",1,"OPPO/DP",0,0,0,0
"29753","BEEF BASIN 2013","16",1,"PEPU7",0,0,0,0
"29754","BEEF BASIN 2013","16",1,"PEPU9",0,0,0,0
"29755","BEEF BASIN 2013","16",1,"PHAU3",0,0,0,0
"29756","BEEF BASIN 2013","16",1,"PHAU3/D",0,0,0,0
"29757","BEEF BASIN 2013","16",1,"PHAUA3",0,0,0,0
"29758","BEEF BASIN 2013","16",1,"PIED",4,0.067,4,0.067
"29759","BEEF BASIN 2013","16",1,"PIED/D",0,0,0,0
"29760","BEEF BASIN 2013","16",1,"PIED/DP",0,0,0,0
"29761","BEEF BASIN 2013","16",1,"PLPA2",0,0,0,0
"29762","BEEF BASIN 2013","16",1,"PSSP",0,0,0,0
"29763","BEEF BASIN 2013","16",1,"SALS0",0,0,0,0
"29764","BEEF BASIN 2013","16",1,"SHRO",0,0,0,0
"29765","BEEF BASIN 2013","16",1,"SHRO/DP",0,0,0,0
"29766","BEEF BASIN 2013","16",1,"SPCO4",3,0.05,3,0.05
"29767","BEEF BASIN 2013","16",1,"SPCR",0,0,0,0
"29768","BEEF BASIN 2013","16",1,"SPCR/D",0,0,0,0
"29769","BEEF BASIN 2013","16",1,"STUPID",0,0,0,0
"29770","BEEF BASIN 2013","16",1,"SYOR",0,0,0,0
"29771","BEEF BASIN 2013","16",1,"SYOR2",0,0,0,0
"29772","BEEF BASIN 2013","16",1,"SYOR2/D",0,0,0,0
"29773","BEEF BASIN 2013","16",1,"UNKCLOVER",0,0,0,0
"29774","BEEF BASIN 2013","16",1,"UNKF2A",0,0,0,0
"29775","BEEF BASIN 2013","16",1,"UNKSPR",0,0,0,0
"29776","BEEF BASIN 2013","16",1,"YUBA",3,0.05,3,0.05
"29777","BEEF BASIN 2013","16",1,"YUBA/D",0,0,0,0
"29778","BEEF BASIN 2013","16",1,"YUBA/DP",0,0,0,0
"29779","BEEF BASIN 2013","16",3,"ACHY",0,0,0,0
"29780","BEEF BASIN 2013","16",3,"ACHY/D",0,0,0,0
"29781","BEEF BASIN 2013","16",3,"AF01",0,0,0,0
"29782","BEEF BASIN 2013","16",3,"AMSIN",0,0,0,0
"29783","BEEF BASIN 2013","16",3,"AMUT",0,0,0,0
"29784","BEEF BASIN 2013","16",3,"AMUT/DP",0,0,0,0
"29785","BEEF BASIN 2013","16",3,"ARNO4",0,0,0,0
"29786","BEEF BASIN 2013","16",3,"ARPU9",0,0,0,0
"29787","BEEF BASIN 2013","16",3,"ARPU9/D",0,0,0,0
"29788","BEEF BASIN 2013","16",3,"ARTR2",0,0,0,0
"29789","BEEF BASIN 2013","16",3,"ARTR2/D",0,0,0,0
"29790","BEEF BASIN 2013","16",3,"ARTR2/DP",0,0,0,0
"29791","BEEF BASIN 2013","16",3,"ATCA2",0,0,0,0
"29792","BEEF BASIN 2013","16",3,"ATCA2/D",0,0,0,0
"29793","BEEF BASIN 2013","16",3,"ATCA2/DP",0,0,0,0
"29794","BEEF BASIN 2013","16",3,"BAMU",0,0,0,0
"29795","BEEF BASIN 2013","16",3,"BOGR",0,0,0,0
"29796","BEEF BASIN 2013","16",3,"BOGR/D",0,0,0,0
"29797","BEEF BASIN 2013","16",3,"BOGR2",5,0.083,6,0.1
"29798","BEEF BASIN 2013","16",3,"BOGR2/D",1,0.017,1,0.017
"29799","BEEF BASIN 2013","16",3,"BRTE",0,0,0,0
"29800","BEEF BASIN 2013","16",3,"CEIN7",0,0,0,0
"29801","BEEF BASIN 2013","16",3,"CEIN7/D",0,0,0,0
"29802","BEEF BASIN 2013","16",3,"CEMO2",0,0,0,0
"29803","BEEF BASIN 2013","16",3,"CHVI/D",0,0,0,0
"29804","BEEF BASIN 2013","16",3,"CHVI/DP",0,0,0,0
"29805","BEEF BASIN 2013","16",3,"CHVI8",0,0,0,0
"29806","BEEF BASIN 2013","16",3,"CHVI8/D",0,0,0,0
"29807","BEEF BASIN 2013","16",3,"CHVI8/DP",0,0,0,0
"29808","BEEF BASIN 2013","16",3,"CRAN4",0,0,0,0
"29809","BEEF BASIN 2013","16",3,"CRFL5",0,0,1,0.017
"29810","BEEF BASIN 2013","16",3,"ECCO5/D",0,0,0,0
"29811","BEEF BASIN 2013","16",3,"ECCOC",0,0,0,0
"29812","BEEF BASIN 2013","16",3,"ECCOC/D",0,0,0,0
"29813","BEEF BASIN 2013","16",3,"ELEL",0,0,0,0
"29814","BEEF BASIN 2013","16",3,"ELEL5",0,0,0,0
"29815","BEEF BASIN 2013","16",3,"EPVI",0,0,0,0
"29816","BEEF BASIN 2013","16",3,"ERCI6",0,0,0,0
"29817","BEEF BASIN 2013","16",3,"ERMI4",0,0,0,0
"29818","BEEF BASIN 2013","16",3,"FRAN2",0,0,0,0
"29819","BEEF BASIN 2013","16",3,"GRFA",0,0,0,0
"29820","BEEF BASIN 2013","16",3,"GUMI",0,0,0,0
"29821","BEEF BASIN 2013","16",3,"GUSA",0,0,0,0
"29822","BEEF BASIN 2013","16",3,"GUSA/D",0,0,0,0
"29823","BEEF BASIN 2013","16",3,"GUSA/DP",0,0,0,0
"29824","BEEF BASIN 2013","16",3,"GUSA2",1,0.017,3,0.05
"29825","BEEF BASIN 2013","16",3,"GUSA2/D",0,0,0,0
"29826","BEEF BASIN 2013","16",3,"HECO26",9,0.15,9,0.15
"29827","BEEF BASIN 2013","16",3,"HECO26/D",0,0,0,0
"29828","BEEF BASIN 2013","16",3,"HYACA2",0,0,0,0
"29829","BEEF BASIN 2013","16",3,"HYFI/D",0,0,0,0
"29830","BEEF BASIN 2013","16",3,"JUOS",0,0,0,0
"29831","BEEF BASIN 2013","16",3,"JUOS/D",0,0,0,0
"29832","BEEF BASIN 2013","16",3,"JUOS/DP",0,0,0,0
"29833","BEEF BASIN 2013","16",3,"KRLA2",0,0,0,0
"29834","BEEF BASIN 2013","16",3,"KRLA2/DP",0,0,0,0
"29835","BEEF BASIN 2013","16",3,"LEMO2",0,0,0,0
"29836","BEEF BASIN 2013","16",3,"MAFR3",0,0,0,0
"29837","BEEF BASIN 2013","16",3,"MAFR3/DP",0,0,0,0
"29838","BEEF BASIN 2013","16",3,"MAGR2",0,0,0,0
"29839","BEEF BASIN 2013","16",3,"OPPO",1,0.017,1,0.017
"29840","BEEF BASIN 2013","16",3,"OPPO/D",0,0,0,0
"29841","BEEF BASIN 2013","16",3,"OPPO/DP",0,0,0,0
"29842","BEEF BASIN 2013","16",3,"PEPU7",0,0,0,0
"29843","BEEF BASIN 2013","16",3,"PEPU9",0,0,0,0
"29844","BEEF BASIN 2013","16",3,"PHAU3",0,0,0,0
"29845","BEEF BASIN 2013","16",3,"PHAU3/D",0,0,0,0
"29846","BEEF BASIN 2013","16",3,"PHAUA3",0,0,0,0
"29847","BEEF BASIN 2013","16",3,"PIED",9,0.15,9,0.15
"29848","BEEF BASIN 2013","16",3,"PIED/D",0,0,0,0
"29849","BEEF BASIN 2013","16",3,"PIED/DP",0,0,0,0
"29850","BEEF BASIN 2013","16",3,"PLPA2",0,0,0,0
"29851","BEEF BASIN 2013","16",3,"PSSP",0,0,0,0
"29852","BEEF BASIN 2013","16",3,"SALS0",0,0,0,0
"29853","BEEF BASIN 2013","16",3,"SHRO",0,0,0,0
"29854","BEEF BASIN 2013","16",3,"SHRO/DP",0,0,0,0
"29855","BEEF BASIN 2013","16",3,"SPCO4",0,0,0,0
"29856","BEEF BASIN 2013","16",3,"SPCR",0,0,0,0
"29857","BEEF BASIN 2013","16",3,"SPCR/D",0,0,0,0
"29858","BEEF BASIN 2013","16",3,"STUPID",0,0,0,0
"29859","BEEF BASIN 2013","16",3,"SYOR",0,0,0,0
"29860","BEEF BASIN 2013","16",3,"SYOR2",0,0,0,0
"29861","BEEF BASIN 2013","16",3,"SYOR2/D",0,0,0,0
"29862","BEEF BASIN 2013","16",3,"UNKCLOVER",0,0,0,0
"29863","BEEF BASIN 2013","16",3,"UNKF2A",0,0,0,0
"29864","BEEF BASIN 2013","16",3,"UNKSPR",0,0,0,0
"29865","BEEF BASIN 2013","16",3,"YUBA",0,0,0,0
"29866","BEEF BASIN 2013","16",3,"YUBA/D",0,0,0,0
"29867","BEEF BASIN 2013","16",3,"YUBA/DP",0,0,0,0
"29868","BEEF BASIN 2013","16",5,"ACHY",0,0,0,0
"29869","BEEF BASIN 2013","16",5,"ACHY/D",0,0,0,0
"29870","BEEF BASIN 2013","16",5,"AF01",0,0,0,0
"29871","BEEF BASIN 2013","16",5,"AMSIN",0,0,0,0
"29872","BEEF BASIN 2013","16",5,"AMUT",0,0,0,0
"29873","BEEF BASIN 2013","16",5,"AMUT/DP",0,0,0,0
"29874","BEEF BASIN 2013","16",5,"ARNO4",0,0,0,0
"29875","BEEF BASIN 2013","16",5,"ARPU9",0,0,0,0
"29876","BEEF BASIN 2013","16",5,"ARPU9/D",0,0,0,0
"29877","BEEF BASIN 2013","16",5,"ARTR2",0,0,0,0
"29878","BEEF BASIN 2013","16",5,"ARTR2/D",0,0,0,0
"29879","BEEF BASIN 2013","16",5,"ARTR2/DP",0,0,0,0
"29880","BEEF BASIN 2013","16",5,"ATCA2",1,0.017,1,0.017
"29881","BEEF BASIN 2013","16",5,"ATCA2/D",1,0.017,1,0.017
"29882","BEEF BASIN 2013","16",5,"ATCA2/DP",0,0,0,0
"29883","BEEF BASIN 2013","16",5,"BAMU",0,0,0,0
"29884","BEEF BASIN 2013","16",5,"BOGR",0,0,0,0
"29885","BEEF BASIN 2013","16",5,"BOGR/D",0,0,0,0
"29886","BEEF BASIN 2013","16",5,"BOGR2",7,0.117,7,0.117
"29887","BEEF BASIN 2013","16",5,"BOGR2/D",0,0,0,0
"29888","BEEF BASIN 2013","16",5,"BRTE",0,0,0,0
"29889","BEEF BASIN 2013","16",5,"CEIN7",0,0,0,0
"29890","BEEF BASIN 2013","16",5,"CEIN7/D",0,0,0,0
"29891","BEEF BASIN 2013","16",5,"CEMO2",0,0,0,0
"29892","BEEF BASIN 2013","16",5,"CHVI/D",0,0,0,0
"29893","BEEF BASIN 2013","16",5,"CHVI/DP",0,0,0,0
"29894","BEEF BASIN 2013","16",5,"CHVI8",0,0,0,0
"29895","BEEF BASIN 2013","16",5,"CHVI8/D",0,0,0,0
"29896","BEEF BASIN 2013","16",5,"CHVI8/DP",0,0,0,0
"29897","BEEF BASIN 2013","16",5,"CRAN4",0,0,0,0
"29898","BEEF BASIN 2013","16",5,"CRFL5",0,0,0,0
"29899","BEEF BASIN 2013","16",5,"ECCO5/D",0,0,0,0
"29900","BEEF BASIN 2013","16",5,"ECCOC",0,0,0,0
"29901","BEEF BASIN 2013","16",5,"ECCOC/D",0,0,0,0
"29902","BEEF BASIN 2013","16",5,"ELEL",0,0,0,0
"29903","BEEF BASIN 2013","16",5,"ELEL5",0,0,0,0
"29904","BEEF BASIN 2013","16",5,"EPVI",0,0,0,0
"29905","BEEF BASIN 2013","16",5,"ERCI6",0,0,0,0
"29906","BEEF BASIN 2013","16",5,"ERMI4",0,0,0,0
"29907","BEEF BASIN 2013","16",5,"FRAN2",0,0,0,0
"29908","BEEF BASIN 2013","16",5,"GRFA",0,0,0,0
"29909","BEEF BASIN 2013","16",5,"GUMI",0,0,0,0
"29910","BEEF BASIN 2013","16",5,"GUSA",0,0,0,0
"29911","BEEF BASIN 2013","16",5,"GUSA/D",0,0,0,0
"29912","BEEF BASIN 2013","16",5,"GUSA/DP",0,0,0,0
"29913","BEEF BASIN 2013","16",5,"GUSA2",1,0.017,1,0.017
"29914","BEEF BASIN 2013","16",5,"GUSA2/D",0,0,0,0
"29915","BEEF BASIN 2013","16",5,"HECO26",26,0.433,26,0.433
"29916","BEEF BASIN 2013","16",5,"HECO26/D",0,0,0,0
"29917","BEEF BASIN 2013","16",5,"HYACA2",0,0,0,0
"29918","BEEF BASIN 2013","16",5,"HYFI/D",0,0,0,0
"29919","BEEF BASIN 2013","16",5,"JUOS",0,0,0,0
"29920","BEEF BASIN 2013","16",5,"JUOS/D",0,0,0,0
"29921","BEEF BASIN 2013","16",5,"JUOS/DP",0,0,0,0
"29922","BEEF BASIN 2013","16",5,"KRLA2",0,0,0,0
"29923","BEEF BASIN 2013","16",5,"KRLA2/DP",0,0,0,0
"29924","BEEF BASIN 2013","16",5,"LEMO2",0,0,0,0
"29925","BEEF BASIN 2013","16",5,"MAFR3",0,0,0,0
"29926","BEEF BASIN 2013","16",5,"MAFR3/DP",0,0,0,0
"29927","BEEF BASIN 2013","16",5,"MAGR2",0,0,0,0
"29928","BEEF BASIN 2013","16",5,"OPPO",0,0,0,0
"29929","BEEF BASIN 2013","16",5,"OPPO/D",0,0,0,0
"29930","BEEF BASIN 2013","16",5,"OPPO/DP",0,0,0,0
"29931","BEEF BASIN 2013","16",5,"PEPU7",0,0,0,0
"29932","BEEF BASIN 2013","16",5,"PEPU9",0,0,0,0
"29933","BEEF BASIN 2013","16",5,"PHAU3",0,0,0,0
"29934","BEEF BASIN 2013","16",5,"PHAU3/D",0,0,0,0
"29935","BEEF BASIN 2013","16",5,"PHAUA3",0,0,0,0
"29936","BEEF BASIN 2013","16",5,"PIED",0,0,0,0
"29937","BEEF BASIN 2013","16",5,"PIED/D",0,0,0,0
"29938","BEEF BASIN 2013","16",5,"PIED/DP",0,0,0,0
"29939","BEEF BASIN 2013","16",5,"PLPA2",0,0,0,0
"29940","BEEF BASIN 2013","16",5,"PSSP",0,0,0,0
"29941","BEEF BASIN 2013","16",5,"SALS0",0,0,0,0
"29942","BEEF BASIN 2013","16",5,"SHRO",0,0,0,0
"29943","BEEF BASIN 2013","16",5,"SHRO/DP",0,0,0,0
"29944","BEEF BASIN 2013","16",5,"SPCO4",0,0,0,0
"29945","BEEF BASIN 2013","16",5,"SPCR",0,0,0,0
"29946","BEEF BASIN 2013","16",5,"SPCR/D",0,0,0,0
"29947","BEEF BASIN 2013","16",5,"STUPID",0,0,0,0
"29948","BEEF BASIN 2013","16",5,"SYOR",0,0,0,0
"29949","BEEF BASIN 2013","16",5,"SYOR2",0,0,0,0
"29950","BEEF BASIN 2013","16",5,"SYOR2/D",0,0,0,0
"29951","BEEF BASIN 2013","16",5,"UNKCLOVER",0,0,0,0
"29952","BEEF BASIN 2013","16",5,"UNKF2A",0,0,0,0
"29953","BEEF BASIN 2013","16",5,"UNKSPR",0,0,0,0
"29954","BEEF BASIN 2013","16",5,"YUBA",0,0,0,0
"29955","BEEF BASIN 2013","16",5,"YUBA/D",0,0,0,0
"29956","BEEF BASIN 2013","16",5,"YUBA/DP",0,0,0,0
"29957","BEEF BASIN 2013","17",1,"ACHY",0,0,0,0
"29958","BEEF BASIN 2013","17",1,"ACHY/D",0,0,0,0
"29959","BEEF BASIN 2013","17",1,"AF01",0,0,0,0
"29960","BEEF BASIN 2013","17",1,"AMSIN",0,0,0,0
"29961","BEEF BASIN 2013","17",1,"AMUT",0,0,0,0
"29962","BEEF BASIN 2013","17",1,"AMUT/DP",0,0,0,0
"29963","BEEF BASIN 2013","17",1,"ARNO4",0,0,0,0
"29964","BEEF BASIN 2013","17",1,"ARPU9",0,0,0,0
"29965","BEEF BASIN 2013","17",1,"ARPU9/D",0,0,0,0
"29966","BEEF BASIN 2013","17",1,"ARTR2",0,0,0,0
"29967","BEEF BASIN 2013","17",1,"ARTR2/D",0,0,0,0
"29968","BEEF BASIN 2013","17",1,"ARTR2/DP",0,0,0,0
"29969","BEEF BASIN 2013","17",1,"ATCA2",0,0,0,0
"29970","BEEF BASIN 2013","17",1,"ATCA2/D",0,0,0,0
"29971","BEEF BASIN 2013","17",1,"ATCA2/DP",0,0,0,0
"29972","BEEF BASIN 2013","17",1,"BAMU",0,0,0,0
"29973","BEEF BASIN 2013","17",1,"BOGR",0,0,0,0
"29974","BEEF BASIN 2013","17",1,"BOGR/D",0,0,0,0
"29975","BEEF BASIN 2013","17",1,"BOGR2",0,0,0,0
"29976","BEEF BASIN 2013","17",1,"BOGR2/D",0,0,0,0
"29977","BEEF BASIN 2013","17",1,"BRTE",0,0,0,0
"29978","BEEF BASIN 2013","17",1,"CEIN7",0,0,0,0
"29979","BEEF BASIN 2013","17",1,"CEIN7/D",0,0,0,0
"29980","BEEF BASIN 2013","17",1,"CEMO2",0,0,0,0
"29981","BEEF BASIN 2013","17",1,"CHVI/D",0,0,0,0
"29982","BEEF BASIN 2013","17",1,"CHVI/DP",0,0,0,0
"29983","BEEF BASIN 2013","17",1,"CHVI8",0,0,0,0
"29984","BEEF BASIN 2013","17",1,"CHVI8/D",0,0,0,0
"29985","BEEF BASIN 2013","17",1,"CHVI8/DP",0,0,0,0
"29986","BEEF BASIN 2013","17",1,"CRAN4",0,0,0,0
"29987","BEEF BASIN 2013","17",1,"CRFL5",0,0,0,0
"29988","BEEF BASIN 2013","17",1,"ECCO5/D",0,0,0,0
"29989","BEEF BASIN 2013","17",1,"ECCOC",0,0,0,0
"29990","BEEF BASIN 2013","17",1,"ECCOC/D",0,0,0,0
"29991","BEEF BASIN 2013","17",1,"ELEL",0,0,0,0
"29992","BEEF BASIN 2013","17",1,"ELEL5",0,0,0,0
"29993","BEEF BASIN 2013","17",1,"EPVI",0,0,0,0
"29994","BEEF BASIN 2013","17",1,"ERCI6",0,0,0,0
"29995","BEEF BASIN 2013","17",1,"ERMI4",1,0.017,1,0.017
"29996","BEEF BASIN 2013","17",1,"FRAN2",0,0,0,0
"29997","BEEF BASIN 2013","17",1,"GRFA",0,0,0,0
"29998","BEEF BASIN 2013","17",1,"GUMI",0,0,0,0
"29999","BEEF BASIN 2013","17",1,"GUSA",0,0,0,0
