Site,Plot,Line,Indicator,1st Hit N,1st Hit Avg,Any Hit N,Any Hit Avg
BEEF BASIN 2013,M2_7,5,CETE5,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,CHNAA3,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,CHVI8/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,CLLU2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,ERCI6,0,0.000,1,0.017
BEEF BASIN 2013,M2_7,5,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,GUSA,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,HECO26,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,HECO26/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,KRLA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,LAOC3,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,OECA10,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,OENOT,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,OPPO,1,0.017,3,0.050
BEEF BASIN 2013,M2_7,5,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,OPPO/DP,1,0.017,1,0.017
BEEF BASIN 2013,M2_7,5,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,PHAU3,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,SALSO,3,0.050,5,0.083
BEEF BASIN 2013,M2_7,5,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,SPCO/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,SPCR,19,0.317,20,0.333
BEEF BASIN 2013,M2_7,5,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,UNKF9,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,UNKFG,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,M2_7,5,Total Foliar,37,0.617,37,0.617
BEEF BASIN 2013,M2_7,5,Total Litter,24,0.400,0,0.000
BEEF BASIN 2013,M2_8,1,Bare Soil,5,0.083,,
BEEF BASIN 2013,M2_8,1,ACHY,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,AMHI,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,AMID,3,0.050,3,0.050
BEEF BASIN 2013,M2_8,1,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,ARTR2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,BOGR,8,0.133,9,0.150
BEEF BASIN 2013,M2_8,1,BOGR/D,1,0.017,1,0.017
BEEF BASIN 2013,M2_8,1,BRTE,1,0.017,1,0.017
BEEF BASIN 2013,M2_8,1,CETE5,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,CHNAA3,1,0.017,1,0.017
BEEF BASIN 2013,M2_8,1,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,CHVI8/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,CLLU2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,GUSA,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,HECO26,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,HECO26/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,KRLA2,1,0.017,1,0.017
BEEF BASIN 2013,M2_8,1,KRLA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,LAOC3,1,0.017,1,0.017
BEEF BASIN 2013,M2_8,1,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,OECA10,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,OENOT,1,0.017,1,0.017
BEEF BASIN 2013,M2_8,1,OPPO,1,0.017,1,0.017
BEEF BASIN 2013,M2_8,1,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,OPPO/DP,1,0.017,1,0.017
BEEF BASIN 2013,M2_8,1,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,PHAU3,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,PLPA2,1,0.017,1,0.017
BEEF BASIN 2013,M2_8,1,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,SPCO/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,SPCR,15,0.250,16,0.267
BEEF BASIN 2013,M2_8,1,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,UNKF9,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,UNKFG,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,1,Total Foliar,35,0.583,35,0.583
BEEF BASIN 2013,M2_8,1,Total Litter,25,0.417,0,0.000
BEEF BASIN 2013,M2_8,2,Bare Soil,7,0.117,,
BEEF BASIN 2013,M2_8,2,ACHY,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,AMHI,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,AMID,3,0.050,5,0.083
BEEF BASIN 2013,M2_8,2,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,ARTR2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,BOGR,7,0.117,8,0.133
BEEF BASIN 2013,M2_8,2,BOGR/D,1,0.017,1,0.017
BEEF BASIN 2013,M2_8,2,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,CETE5,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,CHNAA3,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,CHVI8/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,CLLU2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,GRFA,1,0.017,1,0.017
BEEF BASIN 2013,M2_8,2,GUSA,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,HECO26,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,HECO26/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,KRLA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,LAOC3,7,0.117,7,0.117
BEEF BASIN 2013,M2_8,2,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,OECA10,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,OENOT,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,OPPO,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,PHAU3,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,PLPA2,2,0.033,2,0.033
BEEF BASIN 2013,M2_8,2,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,SPCO/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,SPCR,23,0.383,24,0.400
BEEF BASIN 2013,M2_8,2,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,UNKF9,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,UNKFG,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,2,Total Foliar,44,0.733,44,0.733
BEEF BASIN 2013,M2_8,2,Total Litter,15,0.250,0,0.000
BEEF BASIN 2013,M2_8,3,Bare Soil,18,0.300,,
BEEF BASIN 2013,M2_8,3,ACHY,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,AMHI,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,AMID,3,0.050,6,0.100
BEEF BASIN 2013,M2_8,3,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,ARTR2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,BOGR,2,0.033,2,0.033
BEEF BASIN 2013,M2_8,3,BOGR/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,CETE5,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,CHNAA3,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,CHVI8/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,CLLU2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,GUSA,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,HECO26,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,HECO26/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,KRLA2,2,0.033,2,0.033
BEEF BASIN 2013,M2_8,3,KRLA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,LAOC3,1,0.017,1,0.017
BEEF BASIN 2013,M2_8,3,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,OECA10,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,OENOT,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,OPPO,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,PHAU3,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,SPCO/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,SPCR,23,0.383,24,0.400
BEEF BASIN 2013,M2_8,3,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,UNKF9,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,UNKFG,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,3,Total Foliar,31,0.517,31,0.517
BEEF BASIN 2013,M2_8,3,Total Litter,15,0.250,0,0.000
BEEF BASIN 2013,M2_8,4,Bare Soil,9,0.150,,
BEEF BASIN 2013,M2_8,4,ACHY,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,AMHI,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,AMID,4,0.067,7,0.117
BEEF BASIN 2013,M2_8,4,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,ARTR2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,ATCA2,9,0.150,9,0.150
BEEF BASIN 2013,M2_8,4,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,BOGR,8,0.133,9,0.150
BEEF BASIN 2013,M2_8,4,BOGR/D,1,0.017,1,0.017
BEEF BASIN 2013,M2_8,4,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,CETE5,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,CHNAA3,1,0.017,1,0.017
BEEF BASIN 2013,M2_8,4,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,CHVI8/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,CLLU2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,ELEL,0,0.000,1,0.017
BEEF BASIN 2013,M2_8,4,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,GUSA,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,HECO26,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,HECO26/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,KRLA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,LAOC3,1,0.017,1,0.017
BEEF BASIN 2013,M2_8,4,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,OECA10,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,OENOT,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,OPPO,0,0.000,1,0.017
BEEF BASIN 2013,M2_8,4,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,PHAU3,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,PLPA2,2,0.033,4,0.067
BEEF BASIN 2013,M2_8,4,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,SPCO/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,SPCR,13,0.217,13,0.217
BEEF BASIN 2013,M2_8,4,SPCR/D,1,0.017,1,0.017
BEEF BASIN 2013,M2_8,4,UNKF9,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,UNKFG,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,4,Total Foliar,40,0.667,40,0.667
BEEF BASIN 2013,M2_8,4,Total Litter,21,0.350,0,0.000
BEEF BASIN 2013,M2_8,5,Bare Soil,10,0.167,,
BEEF BASIN 2013,M2_8,5,ACHY,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,AMHI,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,AMID,3,0.050,3,0.050
BEEF BASIN 2013,M2_8,5,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,ARTR2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,BOGR,1,0.017,1,0.017
BEEF BASIN 2013,M2_8,5,BOGR/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,BRTE,1,0.017,1,0.017
BEEF BASIN 2013,M2_8,5,CETE5,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,CHNAA3,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,CHVI8/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,CLLU2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,GRFA,1,0.017,1,0.017
BEEF BASIN 2013,M2_8,5,GUSA,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,HECO26,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,HECO26/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,KRLA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,LAOC3,1,0.017,1,0.017
BEEF BASIN 2013,M2_8,5,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,OECA10,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,OENOT,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,OPPO,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,PHAU3,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,PLPA2,0,0.000,2,0.033
BEEF BASIN 2013,M2_8,5,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,SPCO/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,SPCR,23,0.383,25,0.417
BEEF BASIN 2013,M2_8,5,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,UNKF9,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,UNKFG,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,M2_8,5,Total Foliar,30,0.500,30,0.500
BEEF BASIN 2013,M2_8,5,Total Litter,27,0.450,0,0.000
BEEF BASIN 2013,M2_9,1,Bare Soil,6,0.100,,
BEEF BASIN 2013,M2_9,1,ACHY,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,AMHI,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,AMID,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,AMSIN,1,0.017,1,0.017
BEEF BASIN 2013,M2_9,1,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,ARTR2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,BOGR,7,0.117,7,0.117
BEEF BASIN 2013,M2_9,1,BOGR/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,CETE5,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,CHNAA3,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,CHVI8/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,CLLU2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,ERCI6,1,0.017,1,0.017
BEEF BASIN 2013,M2_9,1,GRFA,2,0.033,2,0.033
BEEF BASIN 2013,M2_9,1,GUSA,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,HECO26,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,HECO26/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,KRLA2/D,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,LAOC3,5,0.083,5,0.083
BEEF BASIN 2013,M2_9,1,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,M2_9,1,OECA10,0,0.000,0,0.000
