Site,Plot,Line,Indicator,1st Hit N,1st Hit Avg,Any Hit N,Any Hit Avg
BEEF BASIN 2013,64,1,YUBA/D,0,0.000,0,0.000
BEEF BASIN 2013,64,1,YUBA/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,1,Total Foliar,36,0.600,36,0.600
BEEF BASIN 2013,64,1,Total Litter,34,0.567,0,0.000
BEEF BASIN 2013,64,3,Bare Soil,7,0.117,,
BEEF BASIN 2013,64,3,ACHY,0,0.000,0,0.000
BEEF BASIN 2013,64,3,ACHY/D,0,0.000,0,0.000
BEEF BASIN 2013,64,3,AF01,0,0.000,0,0.000
BEEF BASIN 2013,64,3,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,64,3,AMUT,0,0.000,0,0.000
BEEF BASIN 2013,64,3,AMUT/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,3,ARNO4,0,0.000,0,0.000
BEEF BASIN 2013,64,3,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,64,3,ARPU9/D,0,0.000,0,0.000
BEEF BASIN 2013,64,3,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,64,3,ARTR2/D,0,0.000,0,0.000
BEEF BASIN 2013,64,3,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,3,ATCA2,3,0.050,3,0.050
BEEF BASIN 2013,64,3,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,64,3,ATCA2/DP,1,0.017,1,0.017
BEEF BASIN 2013,64,3,BAMU,0,0.000,0,0.000
BEEF BASIN 2013,64,3,BOGR,2,0.033,3,0.050
BEEF BASIN 2013,64,3,BOGR/D,1,0.017,1,0.017
BEEF BASIN 2013,64,3,BOGR2,0,0.000,0,0.000
BEEF BASIN 2013,64,3,BOGR2/D,0,0.000,0,0.000
BEEF BASIN 2013,64,3,BRTE,0,0.000,2,0.033
BEEF BASIN 2013,64,3,CEIN7,0,0.000,0,0.000
BEEF BASIN 2013,64,3,CEIN7/D,0,0.000,0,0.000
BEEF BASIN 2013,64,3,CEMO2,0,0.000,0,0.000
BEEF BASIN 2013,64,3,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,3,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,64,3,CHVI8/D,0,0.000,0,0.000
BEEF BASIN 2013,64,3,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,3,CRAN4,0,0.000,0,0.000
BEEF BASIN 2013,64,3,CRFL5,0,0.000,0,0.000
BEEF BASIN 2013,64,3,ECCO5/D,0,0.000,0,0.000
BEEF BASIN 2013,64,3,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,64,3,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,64,3,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,64,3,ELEL5,0,0.000,0,0.000
BEEF BASIN 2013,64,3,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,64,3,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,64,3,ERMI4,0,0.000,0,0.000
BEEF BASIN 2013,64,3,FRAN2,0,0.000,0,0.000
BEEF BASIN 2013,64,3,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,64,3,GUMI,0,0.000,0,0.000
BEEF BASIN 2013,64,3,GUSA,0,0.000,0,0.000
BEEF BASIN 2013,64,3,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,64,3,GUSA/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,3,GUSA2,0,0.000,0,0.000
BEEF BASIN 2013,64,3,GUSA2/D,0,0.000,0,0.000
BEEF BASIN 2013,64,3,HECO26,0,0.000,0,0.000
BEEF BASIN 2013,64,3,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,64,3,HYACA2,0,0.000,0,0.000
BEEF BASIN 2013,64,3,HYFI/D,0,0.000,0,0.000
BEEF BASIN 2013,64,3,JUOS,0,0.000,0,0.000
BEEF BASIN 2013,64,3,JUOS/D,0,0.000,0,0.000
BEEF BASIN 2013,64,3,JUOS/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,3,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,64,3,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,3,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,64,3,MAFR3,0,0.000,0,0.000
BEEF BASIN 2013,64,3,MAFR3/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,3,MAGR2,0,0.000,0,0.000
BEEF BASIN 2013,64,3,OPPO,0,0.000,0,0.000
BEEF BASIN 2013,64,3,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,64,3,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,3,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,64,3,PEPU9,0,0.000,0,0.000
BEEF BASIN 2013,64,3,PHAU3,0,0.000,0,0.000
BEEF BASIN 2013,64,3,PHAU3/D,0,0.000,0,0.000
BEEF BASIN 2013,64,3,PHAUA3,0,0.000,0,0.000
BEEF BASIN 2013,64,3,PIED,0,0.000,0,0.000
BEEF BASIN 2013,64,3,PIED/D,0,0.000,0,0.000
BEEF BASIN 2013,64,3,PIED/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,3,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,64,3,PSSP,0,0.000,0,0.000
BEEF BASIN 2013,64,3,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,64,3,SHRO,0,0.000,0,0.000
BEEF BASIN 2013,64,3,SHRO/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,3,SPCO4,0,0.000,0,0.000
BEEF BASIN 2013,64,3,SPCR,23,0.383,23,0.383
BEEF BASIN 2013,64,3,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,64,3,STUPID,0,0.000,0,0.000
BEEF BASIN 2013,64,3,SYOR2,0,0.000,0,0.000
BEEF BASIN 2013,64,3,SYOR2/D,0,0.000,0,0.000
BEEF BASIN 2013,64,3,UNKCLOVER,0,0.000,0,0.000
BEEF BASIN 2013,64,3,UNKF2A,0,0.000,0,0.000
BEEF BASIN 2013,64,3,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,64,3,YUBA,0,0.000,0,0.000
BEEF BASIN 2013,64,3,YUBA/D,0,0.000,0,0.000
BEEF BASIN 2013,64,3,YUBA/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,3,Total Foliar,30,0.500,30,0.500
BEEF BASIN 2013,64,3,Total Litter,31,0.517,0,0.000
BEEF BASIN 2013,64,5,Bare Soil,6,0.100,,
BEEF BASIN 2013,64,5,ACHY,0,0.000,0,0.000
BEEF BASIN 2013,64,5,ACHY/D,0,0.000,0,0.000
BEEF BASIN 2013,64,5,AF01,0,0.000,0,0.000
BEEF BASIN 2013,64,5,AMSIN,0,0.000,1,0.017
BEEF BASIN 2013,64,5,AMUT,0,0.000,0,0.000
BEEF BASIN 2013,64,5,AMUT/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,5,ARNO4,0,0.000,0,0.000
BEEF BASIN 2013,64,5,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,64,5,ARPU9/D,0,0.000,0,0.000
BEEF BASIN 2013,64,5,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,64,5,ARTR2/D,0,0.000,0,0.000
BEEF BASIN 2013,64,5,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,5,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,64,5,ATCA2/D,3,0.050,3,0.050
BEEF BASIN 2013,64,5,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,5,BAMU,0,0.000,0,0.000
BEEF BASIN 2013,64,5,BOGR,0,0.000,0,0.000
BEEF BASIN 2013,64,5,BOGR/D,0,0.000,0,0.000
BEEF BASIN 2013,64,5,BOGR2,0,0.000,0,0.000
BEEF BASIN 2013,64,5,BOGR2/D,0,0.000,0,0.000
BEEF BASIN 2013,64,5,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,64,5,CEIN7,0,0.000,0,0.000
BEEF BASIN 2013,64,5,CEIN7/D,0,0.000,0,0.000
BEEF BASIN 2013,64,5,CEMO2,0,0.000,0,0.000
BEEF BASIN 2013,64,5,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,5,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,64,5,CHVI8/D,0,0.000,0,0.000
BEEF BASIN 2013,64,5,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,5,CRAN4,0,0.000,0,0.000
BEEF BASIN 2013,64,5,CRFL5,0,0.000,0,0.000
BEEF BASIN 2013,64,5,ECCO5/D,0,0.000,0,0.000
BEEF BASIN 2013,64,5,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,64,5,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,64,5,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,64,5,ELEL5,0,0.000,0,0.000
BEEF BASIN 2013,64,5,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,64,5,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,64,5,ERMI4,0,0.000,0,0.000
BEEF BASIN 2013,64,5,FRAN2,0,0.000,0,0.000
BEEF BASIN 2013,64,5,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,64,5,GUMI,0,0.000,0,0.000
BEEF BASIN 2013,64,5,GUSA,0,0.000,0,0.000
BEEF BASIN 2013,64,5,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,64,5,GUSA/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,5,GUSA2,0,0.000,0,0.000
BEEF BASIN 2013,64,5,GUSA2/D,0,0.000,0,0.000
BEEF BASIN 2013,64,5,HECO26,10,0.167,10,0.167
BEEF BASIN 2013,64,5,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,64,5,HYACA2,0,0.000,0,0.000
BEEF BASIN 2013,64,5,HYFI/D,0,0.000,0,0.000
BEEF BASIN 2013,64,5,JUOS,0,0.000,0,0.000
BEEF BASIN 2013,64,5,JUOS/D,0,0.000,0,0.000
BEEF BASIN 2013,64,5,JUOS/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,5,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,64,5,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,5,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,64,5,MAFR3,0,0.000,0,0.000
BEEF BASIN 2013,64,5,MAFR3/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,5,MAGR2,0,0.000,0,0.000
BEEF BASIN 2013,64,5,OPPO,0,0.000,0,0.000
BEEF BASIN 2013,64,5,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,64,5,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,5,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,64,5,PEPU9,0,0.000,0,0.000
BEEF BASIN 2013,64,5,PHAU3,0,0.000,0,0.000
BEEF BASIN 2013,64,5,PHAU3/D,0,0.000,0,0.000
BEEF BASIN 2013,64,5,PHAUA3,0,0.000,0,0.000
BEEF BASIN 2013,64,5,PIED,0,0.000,0,0.000
BEEF BASIN 2013,64,5,PIED/D,0,0.000,0,0.000
BEEF BASIN 2013,64,5,PIED/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,5,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,64,5,PSSP,0,0.000,0,0.000
BEEF BASIN 2013,64,5,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,64,5,SHRO,0,0.000,0,0.000
BEEF BASIN 2013,64,5,SHRO/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,5,SPCO4,0,0.000,0,0.000
BEEF BASIN 2013,64,5,SPCR,22,0.367,24,0.400
BEEF BASIN 2013,64,5,SPCR/D,1,0.017,1,0.017
BEEF BASIN 2013,64,5,STUPID,0,0.000,0,0.000
BEEF BASIN 2013,64,5,SYOR2,0,0.000,0,0.000
BEEF BASIN 2013,64,5,SYOR2/D,0,0.000,0,0.000
BEEF BASIN 2013,64,5,UNKCLOVER,0,0.000,0,0.000
BEEF BASIN 2013,64,5,UNKF2A,0,0.000,0,0.000
BEEF BASIN 2013,64,5,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,64,5,YUBA,0,0.000,0,0.000
BEEF BASIN 2013,64,5,YUBA/D,0,0.000,0,0.000
BEEF BASIN 2013,64,5,YUBA/DP,0,0.000,0,0.000
BEEF BASIN 2013,64,5,Total Foliar,36,0.600,36,0.600
BEEF BASIN 2013,64,5,Total Litter,21,0.350,0,0.000
BEEF BASIN 2013,65,1,Bare Soil,11,0.183,,
BEEF BASIN 2013,65,1,ACHY,3,0.050,3,0.050
BEEF BASIN 2013,65,1,ACHY/D,0,0.000,0,0.000
BEEF BASIN 2013,65,1,AF01,0,0.000,0,0.000
BEEF BASIN 2013,65,1,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,65,1,AMUT,0,0.000,0,0.000
BEEF BASIN 2013,65,1,AMUT/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,1,ARNO4,0,0.000,0,0.000
BEEF BASIN 2013,65,1,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,65,1,ARPU9/D,0,0.000,0,0.000
BEEF BASIN 2013,65,1,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,65,1,ARTR2/D,0,0.000,0,0.000
BEEF BASIN 2013,65,1,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,1,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,65,1,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,65,1,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,1,BAMU,0,0.000,0,0.000
BEEF BASIN 2013,65,1,BOGR,0,0.000,1,0.017
BEEF BASIN 2013,65,1,BOGR/D,0,0.000,0,0.000
BEEF BASIN 2013,65,1,BOGR2,0,0.000,0,0.000
BEEF BASIN 2013,65,1,BOGR2/D,0,0.000,0,0.000
BEEF BASIN 2013,65,1,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,65,1,CEIN7,0,0.000,0,0.000
BEEF BASIN 2013,65,1,CEIN7/D,0,0.000,0,0.000
BEEF BASIN 2013,65,1,CEMO2,0,0.000,0,0.000
BEEF BASIN 2013,65,1,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,1,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,65,1,CHVI8/D,0,0.000,0,0.000
BEEF BASIN 2013,65,1,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,1,CRAN4,0,0.000,0,0.000
BEEF BASIN 2013,65,1,CRFL5,0,0.000,0,0.000
BEEF BASIN 2013,65,1,ECCO5/D,0,0.000,0,0.000
BEEF BASIN 2013,65,1,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,65,1,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,65,1,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,65,1,ELEL5,0,0.000,0,0.000
BEEF BASIN 2013,65,1,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,65,1,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,65,1,ERMI4,0,0.000,0,0.000
BEEF BASIN 2013,65,1,FRAN2,0,0.000,0,0.000
BEEF BASIN 2013,65,1,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,65,1,GUMI,0,0.000,0,0.000
BEEF BASIN 2013,65,1,GUSA,0,0.000,0,0.000
BEEF BASIN 2013,65,1,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,65,1,GUSA/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,1,GUSA2,0,0.000,0,0.000
BEEF BASIN 2013,65,1,GUSA2/D,0,0.000,0,0.000
BEEF BASIN 2013,65,1,HECO26,0,0.000,0,0.000
BEEF BASIN 2013,65,1,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,65,1,HYACA2,0,0.000,0,0.000
BEEF BASIN 2013,65,1,HYFI/D,0,0.000,0,0.000
BEEF BASIN 2013,65,1,JUOS,10,0.167,10,0.167
BEEF BASIN 2013,65,1,JUOS/D,0,0.000,0,0.000
BEEF BASIN 2013,65,1,JUOS/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,1,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,65,1,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,1,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,65,1,MAFR3,0,0.000,0,0.000
BEEF BASIN 2013,65,1,MAFR3/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,1,MAGR2,0,0.000,0,0.000
BEEF BASIN 2013,65,1,OPPO,0,0.000,0,0.000
BEEF BASIN 2013,65,1,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,65,1,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,1,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,65,1,PEPU9,0,0.000,0,0.000
BEEF BASIN 2013,65,1,PHAU3,0,0.000,0,0.000
BEEF BASIN 2013,65,1,PHAU3/D,0,0.000,0,0.000
BEEF BASIN 2013,65,1,PHAUA3,0,0.000,0,0.000
BEEF BASIN 2013,65,1,PIED,9,0.150,9,0.150
BEEF BASIN 2013,65,1,PIED/D,0,0.000,0,0.000
BEEF BASIN 2013,65,1,PIED/DP,1,0.017,1,0.017
BEEF BASIN 2013,65,1,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,65,1,PSSP,0,0.000,0,0.000
BEEF BASIN 2013,65,1,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,65,1,SHRO,0,0.000,0,0.000
BEEF BASIN 2013,65,1,SHRO/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,1,SPCO4,0,0.000,0,0.000
BEEF BASIN 2013,65,1,SPCR,0,0.000,0,0.000
BEEF BASIN 2013,65,1,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,65,1,STUPID,0,0.000,0,0.000
BEEF BASIN 2013,65,1,SYOR2,0,0.000,0,0.000
BEEF BASIN 2013,65,1,SYOR2/D,0,0.000,0,0.000
BEEF BASIN 2013,65,1,UNKCLOVER,0,0.000,0,0.000
BEEF BASIN 2013,65,1,UNKF2A,0,0.000,0,0.000
BEEF BASIN 2013,65,1,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,65,1,YUBA,0,0.000,0,0.000
BEEF BASIN 2013,65,1,YUBA/D,0,0.000,0,0.000
BEEF BASIN 2013,65,1,YUBA/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,1,Total Foliar,23,0.383,23,0.383
BEEF BASIN 2013,65,1,Total Litter,16,0.267,0,0.000
BEEF BASIN 2013,65,2,Bare Soil,6,0.100,,
BEEF BASIN 2013,65,2,ACHY,0,0.000,1,0.017
BEEF BASIN 2013,65,2,ACHY/D,0,0.000,0,0.000
BEEF BASIN 2013,65,2,AF01,0,0.000,0,0.000
BEEF BASIN 2013,65,2,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,65,2,AMUT,0,0.000,0,0.000
BEEF BASIN 2013,65,2,AMUT/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,2,ARNO4,0,0.000,0,0.000
BEEF BASIN 2013,65,2,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,65,2,ARPU9/D,0,0.000,0,0.000
BEEF BASIN 2013,65,2,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,65,2,ARTR2/D,1,0.017,1,0.017
BEEF BASIN 2013,65,2,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,2,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,65,2,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,65,2,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,2,BAMU,0,0.000,0,0.000
BEEF BASIN 2013,65,2,BOGR,4,0.067,5,0.083
BEEF BASIN 2013,65,2,BOGR/D,1,0.017,1,0.017
BEEF BASIN 2013,65,2,BOGR2,0,0.000,0,0.000
BEEF BASIN 2013,65,2,BOGR2/D,0,0.000,0,0.000
BEEF BASIN 2013,65,2,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,65,2,CEIN7,0,0.000,0,0.000
BEEF BASIN 2013,65,2,CEIN7/D,0,0.000,0,0.000
BEEF BASIN 2013,65,2,CEMO2,0,0.000,0,0.000
BEEF BASIN 2013,65,2,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,2,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,65,2,CHVI8/D,0,0.000,0,0.000
BEEF BASIN 2013,65,2,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,2,CRAN4,0,0.000,0,0.000
BEEF BASIN 2013,65,2,CRFL5,0,0.000,0,0.000
BEEF BASIN 2013,65,2,ECCO5/D,0,0.000,0,0.000
BEEF BASIN 2013,65,2,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,65,2,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,65,2,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,65,2,ELEL5,0,0.000,0,0.000
BEEF BASIN 2013,65,2,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,65,2,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,65,2,ERMI4,0,0.000,0,0.000
BEEF BASIN 2013,65,2,FRAN2,0,0.000,0,0.000
BEEF BASIN 2013,65,2,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,65,2,GUMI,0,0.000,0,0.000
BEEF BASIN 2013,65,2,GUSA,1,0.017,1,0.017
BEEF BASIN 2013,65,2,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,65,2,GUSA/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,2,GUSA2,0,0.000,0,0.000
BEEF BASIN 2013,65,2,GUSA2/D,0,0.000,0,0.000
BEEF BASIN 2013,65,2,HECO26,0,0.000,0,0.000
BEEF BASIN 2013,65,2,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,65,2,HYACA2,0,0.000,0,0.000
BEEF BASIN 2013,65,2,HYFI/D,0,0.000,0,0.000
BEEF BASIN 2013,65,2,JUOS,5,0.083,5,0.083
BEEF BASIN 2013,65,2,JUOS/D,0,0.000,0,0.000
BEEF BASIN 2013,65,2,JUOS/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,2,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,65,2,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,2,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,65,2,MAFR3,0,0.000,0,0.000
BEEF BASIN 2013,65,2,MAFR3/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,2,MAGR2,0,0.000,0,0.000
BEEF BASIN 2013,65,2,OPPO,0,0.000,0,0.000
BEEF BASIN 2013,65,2,OPPO/D,1,0.017,1,0.017
BEEF BASIN 2013,65,2,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,2,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,65,2,PEPU9,0,0.000,0,0.000
BEEF BASIN 2013,65,2,PHAU3,0,0.000,0,0.000
BEEF BASIN 2013,65,2,PHAU3/D,0,0.000,0,0.000
BEEF BASIN 2013,65,2,PHAUA3,0,0.000,0,0.000
BEEF BASIN 2013,65,2,PIED,7,0.117,7,0.117
BEEF BASIN 2013,65,2,PIED/D,0,0.000,0,0.000
BEEF BASIN 2013,65,2,PIED/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,2,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,65,2,PSSP,0,0.000,0,0.000
BEEF BASIN 2013,65,2,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,65,2,SHRO,0,0.000,0,0.000
BEEF BASIN 2013,65,2,SHRO/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,2,SPCO4,0,0.000,0,0.000
BEEF BASIN 2013,65,2,SPCR,0,0.000,1,0.017
BEEF BASIN 2013,65,2,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,65,2,STUPID,0,0.000,0,0.000
BEEF BASIN 2013,65,2,SYOR2,0,0.000,0,0.000
BEEF BASIN 2013,65,2,SYOR2/D,0,0.000,0,0.000
BEEF BASIN 2013,65,2,UNKCLOVER,0,0.000,0,0.000
BEEF BASIN 2013,65,2,UNKF2A,0,0.000,0,0.000
BEEF BASIN 2013,65,2,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,65,2,YUBA,0,0.000,0,0.000
BEEF BASIN 2013,65,2,YUBA/D,0,0.000,0,0.000
BEEF BASIN 2013,65,2,YUBA/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,2,Total Foliar,20,0.333,20,0.333
BEEF BASIN 2013,65,2,Total Litter,20,0.333,0,0.000
BEEF BASIN 2013,65,3,Bare Soil,3,0.050,,
BEEF BASIN 2013,65,3,ACHY,1,0.017,1,0.017
BEEF BASIN 2013,65,3,ACHY/D,0,0.000,0,0.000
BEEF BASIN 2013,65,3,AF01,0,0.000,0,0.000
BEEF BASIN 2013,65,3,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,65,3,AMUT,0,0.000,0,0.000
BEEF BASIN 2013,65,3,AMUT/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,3,ARNO4,0,0.000,0,0.000
BEEF BASIN 2013,65,3,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,65,3,ARPU9/D,0,0.000,0,0.000
BEEF BASIN 2013,65,3,ARTR2,1,0.017,1,0.017
BEEF BASIN 2013,65,3,ARTR2/D,1,0.017,1,0.017
BEEF BASIN 2013,65,3,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,3,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,65,3,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,65,3,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,3,BAMU,0,0.000,0,0.000
BEEF BASIN 2013,65,3,BOGR,3,0.050,4,0.067
BEEF BASIN 2013,65,3,BOGR/D,0,0.000,0,0.000
BEEF BASIN 2013,65,3,BOGR2,0,0.000,0,0.000
BEEF BASIN 2013,65,3,BOGR2/D,0,0.000,0,0.000
BEEF BASIN 2013,65,3,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,65,3,CEIN7,0,0.000,0,0.000
BEEF BASIN 2013,65,3,CEIN7/D,0,0.000,0,0.000
BEEF BASIN 2013,65,3,CEMO2,0,0.000,0,0.000
BEEF BASIN 2013,65,3,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,3,CHVI8,1,0.017,1,0.017
BEEF BASIN 2013,65,3,CHVI8/D,0,0.000,0,0.000
BEEF BASIN 2013,65,3,CHVI8/DP,0,0.000,0,0.000
BEEF BASIN 2013,65,3,CRAN4,0,0.000,0,0.000
BEEF BASIN 2013,65,3,CRFL5,0,0.000,0,0.000
BEEF BASIN 2013,65,3,ECCO5/D,0,0.000,0,0.000
BEEF BASIN 2013,65,3,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,65,3,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,65,3,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,65,3,ELEL5,0,0.000,0,0.000
BEEF BASIN 2013,65,3,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,65,3,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,65,3,ERMI4,0,0.000,0,0.000
BEEF BASIN 2013,65,3,FRAN2,0,0.000,0,0.000
