Site,Plot,Line,Indicator,1st Hit N,1st Hit Avg,Any Hit N,Any Hit Avg
BEEF BASIN 2013,B2_9,3,CHDE2,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,CHNAA3,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,CRFL5,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,DEPI,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,DEPI/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,GUSA,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,HECO26,6,0.100,7,0.117
BEEF BASIN 2013,B2_9,3,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,HYACA2,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,JUOS,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,KRLA2,1,0.017,1,0.017
BEEF BASIN 2013,B2_9,3,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,LAOC3,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,MAFR3,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,MAFR3/DP,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,OENOT,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,OPPO,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,PIED,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,SPCR,2,0.033,2,0.033
BEEF BASIN 2013,B2_9,3,SPCR/D,1,0.017,1,0.017
BEEF BASIN 2013,B2_9,3,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,3,Total Foliar,31,0.517,31,0.517
BEEF BASIN 2013,B2_9,3,Total Litter,13,0.217,0,0.000
BEEF BASIN 2013,B2_9,4,Bare Soil,15,0.250,,
BEEF BASIN 2013,B2_9,4,ACHY,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,AMID,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,ARTR2/D,2,0.033,2,0.033
BEEF BASIN 2013,B2_9,4,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,BOGR,9,0.150,12,0.200
BEEF BASIN 2013,B2_9,4,BOGR/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,BRTE/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,CHDE2,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,CHNAA3,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,CRFL5,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,DEPI,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,DEPI/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,GUSA,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,HECO26,9,0.150,10,0.167
BEEF BASIN 2013,B2_9,4,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,HYACA2,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,JUOS,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,KRLA2,2,0.033,2,0.033
BEEF BASIN 2013,B2_9,4,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,LAOC3,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,MAFR3,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,MAFR3/DP,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,OENOT,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,OPPO,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,PIED,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,SPCR,10,0.167,10,0.167
BEEF BASIN 2013,B2_9,4,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,4,Total Foliar,32,0.533,32,0.533
BEEF BASIN 2013,B2_9,4,Total Litter,19,0.317,0,0.000
BEEF BASIN 2013,B2_9,5,Bare Soil,12,0.200,,
BEEF BASIN 2013,B2_9,5,ACHY,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,AMID,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,ARTR2,1,0.017,1,0.017
BEEF BASIN 2013,B2_9,5,ARTR2/D,1,0.017,1,0.017
BEEF BASIN 2013,B2_9,5,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,BOGR,16,0.267,17,0.283
BEEF BASIN 2013,B2_9,5,BOGR/D,3,0.050,3,0.050
BEEF BASIN 2013,B2_9,5,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,BRTE/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,CHDE2,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,CHNAA3,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,CRFL5,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,DEPI,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,DEPI/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,GUSA,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,HECO26,1,0.017,1,0.017
BEEF BASIN 2013,B2_9,5,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,HYACA2,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,JUOS,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,KRLA2,1,0.017,1,0.017
BEEF BASIN 2013,B2_9,5,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,LAOC3,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,MAFR3,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,MAFR3/DP,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,OENOT,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,OPPO,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,PIED,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,SPCR,5,0.083,5,0.083
BEEF BASIN 2013,B2_9,5,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,B2_9,5,Total Foliar,28,0.467,28,0.467
BEEF BASIN 2013,B2_9,5,Total Litter,28,0.467,0,0.000
BEEF BASIN 2013,B3_1,1,Bare Soil,12,0.200,,
BEEF BASIN 2013,B3_1,1,ACHY,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,AMID,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,ARTR2/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,BOGR,15,0.250,16,0.267
BEEF BASIN 2013,B3_1,1,BOGR/D,1,0.017,1,0.017
BEEF BASIN 2013,B3_1,1,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,BRTE/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,CHDE2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,CHNAA3,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,CRFL5,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,DEPI,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,DEPI/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,GUSA,2,0.033,4,0.067
BEEF BASIN 2013,B3_1,1,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,HECO26,8,0.133,9,0.150
BEEF BASIN 2013,B3_1,1,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,HYACA2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,JUOS,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,LAOC3,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,MAFR3,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,MAFR3/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,OENOT,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,OPPO,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,PIED,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,SPCR,1,0.017,1,0.017
BEEF BASIN 2013,B3_1,1,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,1,Total Foliar,27,0.450,27,0.450
BEEF BASIN 2013,B3_1,1,Total Litter,24,0.400,0,0.000
BEEF BASIN 2013,B3_1,2,Bare Soil,14,0.233,,
BEEF BASIN 2013,B3_1,2,ACHY,1,0.017,1,0.017
BEEF BASIN 2013,B3_1,2,AMID,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,ARTR2,1,0.017,1,0.017
BEEF BASIN 2013,B3_1,2,ARTR2/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,BOGR,5,0.083,6,0.100
BEEF BASIN 2013,B3_1,2,BOGR/D,1,0.017,1,0.017
BEEF BASIN 2013,B3_1,2,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,BRTE/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,CHDE2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,CHNAA3,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,CRFL5,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,DEPI,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,DEPI/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,GUSA,1,0.017,2,0.033
BEEF BASIN 2013,B3_1,2,GUSA/D,1,0.017,1,0.017
BEEF BASIN 2013,B3_1,2,HECO26,19,0.317,20,0.333
BEEF BASIN 2013,B3_1,2,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,HYACA2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,JUOS,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,LAOC3,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,MAFR3,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,MAFR3/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,OENOT,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,OPPO,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,PIED,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,SPCR,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,2,Total Foliar,29,0.483,29,0.483
BEEF BASIN 2013,B3_1,2,Total Litter,17,0.283,0,0.000
BEEF BASIN 2013,B3_1,3,Bare Soil,8,0.133,,
BEEF BASIN 2013,B3_1,3,ACHY,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,AMID,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,ARTR2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,ARTR2/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,BOGR,13,0.217,15,0.250
BEEF BASIN 2013,B3_1,3,BOGR/D,2,0.033,2,0.033
BEEF BASIN 2013,B3_1,3,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,BRTE/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,CHDE2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,CHNAA3,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,CRFL5,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,DEPI,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,DEPI/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,EPVI,1,0.017,1,0.017
BEEF BASIN 2013,B3_1,3,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,GUSA,7,0.117,7,0.117
BEEF BASIN 2013,B3_1,3,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,HECO26,7,0.117,8,0.133
BEEF BASIN 2013,B3_1,3,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,HYACA2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,JUOS,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,LAOC3,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,MAFR3,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,MAFR3/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,OENOT,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,OPPO,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,PIED,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,SPCR,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,UNKSPR,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,3,Total Foliar,30,0.500,30,0.500
BEEF BASIN 2013,B3_1,3,Total Litter,23,0.383,0,0.000
BEEF BASIN 2013,B3_1,4,Bare Soil,9,0.150,,
BEEF BASIN 2013,B3_1,4,ACHY,1,0.017,1,0.017
BEEF BASIN 2013,B3_1,4,AMID,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,AMSIN,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,ARPU9,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,ARTR2,1,0.017,1,0.017
BEEF BASIN 2013,B3_1,4,ARTR2/D,2,0.033,2,0.033
BEEF BASIN 2013,B3_1,4,ARTR2/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,ATCA2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,ATCA2/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,ATCA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,BOGR,12,0.200,14,0.233
BEEF BASIN 2013,B3_1,4,BOGR/D,1,0.017,1,0.017
BEEF BASIN 2013,B3_1,4,BRTE,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,BRTE/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,CHDE2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,CHNAA3,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,CHVI/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,CHVI8,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,CLLU2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,CRFL5,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,DEPI,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,DEPI/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,ECCOC,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,ECCOC/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,ELEL,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,EPVI,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,ERCI6,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,GRFA,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,GUSA,6,0.100,7,0.117
BEEF BASIN 2013,B3_1,4,GUSA/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,HECO26,10,0.167,10,0.167
BEEF BASIN 2013,B3_1,4,HECO26/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,HYACA2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,JUOS,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,KRLA2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,KRLA2/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,LAOC3,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,LEMO2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,MAFR3,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,MAFR3/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,OENOT,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,OPPO,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,OPPO/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,OPPO/DP,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,PEPU7,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,PIED,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,PLPA2,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,SALSO,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,SALSO/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,SPCO,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,SPCR,2,0.033,2,0.033
BEEF BASIN 2013,B3_1,4,SPCR/D,0,0.000,0,0.000
BEEF BASIN 2013,B3_1,4,UNKSPR,0,0.000,0,0.000
