Plot,Line,SpeciesCode,ClassAtotal,ClassBtotal,ClassCtotal,ClassDtotal,ClassEtotal
B3_5,3,YUBA/D,0,0,0,0,0
B3_5,4,AMUT,0,0,0,0,0
B3_5,4,ARTR2,0,0,0,0,0
B3_5,4,ARTR2,0,0,0,0,0
B3_5,4,ARTR2/D,0,0,0,0,0
B3_5,4,ATCA2,0,0,0,0,0
B3_5,4,ATCA2/D,0,0,0,0,0
B3_5,4,CEMO2,0,0,0,0,0
B3_5,4,CHVI8,0,0,0,0,0
B3_5,4,CHVI8/D,0,0,0,0,0
B3_5,4,CRAN4,0,0,0,0,0
B3_5,4,EPVI,0,0,0,0,0
B3_5,4,EPVI/D,0,0,0,0,0
B3_5,4,JUOS,0,0,0,0,0
B3_5,4,JUOS/D,0,0,0,0,0
B3_5,4,KRLA2,9,0,0,0,0
B3_5,4,KRLA2/D,0,0,0,0,0
B3_5,4,MAFR3,0,0,0,0,0
B3_5,4,PIED,0,0,0,0,0
B3_5,4,PIED/D,0,0,0,0,0
B3_5,4,SHRO,0,0,0,0,0
B3_5,4,SHRO/D,0,0,0,0,0
B3_5,4,SYOR,0,0,0,0,0
B3_5,4,SYOR/D,0,0,0,0,0
B3_5,4,YUBA,0,0,0,0,0
B3_5,4,YUBA/D,0,0,0,0,0
B3_6,2,AMUT,0,0,0,0,0
B3_6,2,AMUT/D,0,0,0,0,0
B3_6,2,ARTR2,0,0,0,0,0
B3_6,2,ARTR2/D,0,1,14,6,0
B3_6,2,ATCA2,0,0,0,0,0
B3_6,2,ATCA2/D,0,0,0,0,0
B3_6,2,CEMO2,0,0,0,0,0
B3_6,2,CEMO2,0,0,0,0,0
B3_6,2,CEMO2/D,0,0,0,0,0
B3_6,2,CHNAA3,0,0,0,0,0
B3_6,2,CHVI8,0,0,0,0,0
B3_6,2,CHVI8/D,0,0,0,0,0
B3_6,2,CRAN4,0,0,0,0,0
B3_6,2,EPVI,0,0,0,0,0
B3_6,2,EPVI/D,0,0,0,0,0
B3_6,2,JUOS,0,0,0,0,0
B3_6,2,JUOS/D,0,0,0,0,0
B3_6,2,KRLA2,0,0,0,0,0
B3_6,2,KRLA2/D,0,0,0,0,0
B3_6,2,MAFR3,0,0,0,0,0
B3_6,2,MAFR3/D,0,0,0,0,0
B3_6,2,PIED,0,0,0,0,0
B3_6,2,PIED/D,0,0,0,0,0
B3_6,2,SHRO,0,0,0,0,0
B3_6,2,SHRO/D,0,0,0,0,0
B3_6,2,SYOR,0,0,0,0,0
B3_6,2,SYOR/D,0,0,0,0,0
B3_6,2,SYOR,0,0,0,0,0
B3_6,2,SYOR/D,0,0,0,0,0
B3_6,2,YUAN2,0,0,0,0,0
B3_6,2,YUAN2/D,0,0,0,0,0
B3_6,2,YUBA,0,0,0,0,0
B3_6,2,YUBA/D,0,0,0,0,0
B3_6,3,AMUT,0,0,0,0,0
B3_6,3,AMUT/D,0,0,0,0,0
B3_6,3,ARTR2,0,0,1,0,0
B3_6,3,ARTR2/D,0,8,9,1,0
B3_6,3,ATCA2,0,0,0,0,0
B3_6,3,ATCA2/D,0,0,0,0,0
B3_6,3,CEMO2,0,0,0,0,0
B3_6,3,CEMO2,0,0,0,0,0
B3_6,3,CEMO2/D,0,0,0,0,0
B3_6,3,CHNAA3,0,0,0,0,0
B3_6,3,CHVI8,0,0,0,0,0
B3_6,3,CHVI8/D,0,1,0,0,0
B3_6,3,CRAN4,0,0,0,0,0
B3_6,3,EPVI,0,0,0,0,0
B3_6,3,EPVI/D,0,0,0,0,0
B3_6,3,JUOS,0,0,0,0,0
B3_6,3,JUOS/D,0,0,0,0,0
B3_6,3,KRLA2,0,0,0,0,0
B3_6,3,KRLA2/D,0,0,0,0,0
B3_6,3,MAFR3,0,0,0,0,0
B3_6,3,MAFR3/D,0,0,0,0,0
B3_6,3,PIED,0,0,0,0,0
B3_6,3,PIED/D,0,0,0,0,0
B3_6,3,SHRO,0,0,0,0,0
B3_6,3,SHRO/D,0,0,0,0,0
B3_6,3,SYOR,0,0,0,0,0
B3_6,3,SYOR/D,0,0,0,0,0
B3_6,3,SYOR,0,0,0,0,0
B3_6,3,SYOR/D,0,0,0,0,0
B3_6,3,YUAN2,0,0,0,0,0
B3_6,3,YUAN2/D,0,0,0,0,0
B3_6,3,YUBA,0,0,0,0,0
B3_6,3,YUBA/D,0,0,0,0,0
B3_6,4,AMUT,0,0,0,0,0
B3_6,4,AMUT/D,0,0,0,0,0
B3_6,4,ARTR2,0,0,0,1,0
B3_6,4,ARTR2/D,0,4,20,3,0
B3_6,4,ATCA2,0,0,0,0,0
B3_6,4,ATCA2/D,0,0,0,0,0
B3_6,4,CEMO2,0,0,0,0,0
B3_6,4,CEMO2,0,0,0,0,0
B3_6,4,CEMO2/D,0,0,0,0,0
B3_6,4,CHNAA3,0,0,0,0,0
B3_6,4,CHVI8,0,0,1,0,0
B3_6,4,CHVI8/D,0,0,0,0,0
B3_6,4,CRAN4,0,0,0,0,0
B3_6,4,EPVI,0,0,0,0,0
B3_6,4,EPVI/D,0,0,0,0,0
B3_6,4,JUOS,0,0,0,0,0
B3_6,4,JUOS/D,0,0,0,0,0
B3_6,4,KRLA2,0,0,0,0,0
B3_6,4,KRLA2/D,0,0,0,0,0
B3_6,4,MAFR3,0,0,0,0,0
B3_6,4,MAFR3/D,0,0,0,0,0
B3_6,4,PIED,0,0,0,0,0
B3_6,4,PIED/D,0,0,0,0,0
B3_6,4,SHRO,0,0,0,0,0
B3_6,4,SHRO/D,0,0,0,0,0
B3_6,4,SYOR,0,0,0,0,0
B3_6,4,SYOR/D,0,0,0,0,0
B3_6,4,SYOR,0,0,0,0,0
B3_6,4,SYOR/D,0,0,0,0,0
B3_6,4,YUAN2,0,0,0,0,0
B3_6,4,YUAN2/D,0,0,0,0,0
B3_6,4,YUBA,0,0,0,0,0
B3_6,4,YUBA/D,0,0,0,0,0
B3_7,2,AMUT,0,0,0,0,0
B3_7,2,AMUT/D,0,0,0,0,0
B3_7,2,ARTR2,0,0,0,0,0
B3_7,2,ARTR2/D,0,14,7,3,0
B3_7,2,ATCA2,0,0,0,0,0
B3_7,2,ATCA2/D,0,0,0,0,0
B3_7,2,CEMO2,0,0,0,0,0
B3_7,2,CEMO2,0,0,0,0,0
B3_7,2,CEMO2/D,0,0,0,0,0
B3_7,2,CHNAA3,0,0,0,0,0
B3_7,2,CHVI8,0,0,0,0,0
B3_7,2,CHVI8/D,0,0,0,0,0
B3_7,2,CRAN4,0,0,0,0,0
B3_7,2,EPVI,0,0,0,0,0
B3_7,2,EPVI/D,0,0,0,0,0
B3_7,2,JUOS,0,0,0,0,0
B3_7,2,JUOS/D,0,0,0,0,0
B3_7,2,KRLA2,0,0,0,0,0
B3_7,2,KRLA2/D,0,0,0,0,0
B3_7,2,MAFR3,0,0,0,0,0
B3_7,2,MAFR3/D,0,0,0,0,0
B3_7,2,PIED,0,0,0,0,0
B3_7,2,PIED/D,0,0,0,1,0
B3_7,2,SHRO,0,0,0,0,0
B3_7,2,SHRO/D,0,0,0,0,0
B3_7,2,SYOR,0,0,0,0,0
B3_7,2,SYOR/D,0,0,0,0,0
B3_7,2,SYOR,0,0,0,0,0
B3_7,2,SYOR/D,0,0,0,0,0
B3_7,2,YUAN2,0,0,0,0,0
B3_7,2,YUAN2/D,0,0,0,0,0
B3_7,2,YUBA,0,0,0,0,0
B3_7,2,YUBA/D,0,0,0,0,0
B3_7,3,AMUT,0,0,0,0,0
B3_7,3,AMUT/D,0,0,0,0,0
B3_7,3,ARTR2,0,1,2,0,0
B3_7,3,ARTR2/D,0,5,8,1,0
B3_7,3,ATCA2,0,0,0,1,1
B3_7,3,ATCA2/D,0,0,1,0,0
B3_7,3,CEMO2,0,0,0,0,0
B3_7,3,CEMO2,0,0,0,0,0
B3_7,3,CEMO2/D,0,0,0,0,0
B3_7,3,CHNAA3,0,0,0,0,0
B3_7,3,CHVI8,0,0,0,0,0
B3_7,3,CHVI8/D,0,0,0,0,0
B3_7,3,CRAN4,0,0,0,0,0
B3_7,3,EPVI,0,0,0,0,0
B3_7,3,EPVI/D,0,0,0,0,0
B3_7,3,JUOS,0,0,0,0,0
B3_7,3,JUOS/D,0,0,0,0,0
B3_7,3,KRLA2,0,0,0,0,0
B3_7,3,KRLA2/D,0,0,0,0,0
B3_7,3,MAFR3,0,0,0,0,0
B3_7,3,MAFR3/D,0,0,0,0,0
B3_7,3,PIED,0,0,0,0,0
B3_7,3,PIED/D,0,0,0,0,0
B3_7,3,SHRO,0,0,0,0,0
B3_7,3,SHRO/D,0,0,0,0,0
B3_7,3,SYOR,0,0,0,0,0
B3_7,3,SYOR/D,0,0,0,0,0
B3_7,3,SYOR,0,0,0,0,0
B3_7,3,SYOR/D,0,0,0,0,0
B3_7,3,YUAN2,0,0,0,0,0
B3_7,3,YUAN2/D,0,0,0,0,0
B3_7,3,YUBA,0,0,0,0,0
B3_7,3,YUBA/D,0,0,0,0,0
B3_7,4,AMUT,0,0,0,0,0
B3_7,4,AMUT/D,0,0,0,0,0
B3_7,4,ARTR2,0,2,1,0,0
B3_7,4,ARTR2/D,0,7,9,0,0
B3_7,4,ATCA2,0,0,0,2,0
B3_7,4,ATCA2/D,0,0,0,0,0
B3_7,4,CEMO2,0,0,0,0,0
B3_7,4,CEMO2,0,0,0,0,0
B3_7,4,CEMO2/D,0,0,0,0,0
B3_7,4,CHNAA3,0,0,0,0,0
B3_7,4,CHVI8,0,0,0,0,0
B3_7,4,CHVI8/D,0,0,0,0,0
B3_7,4,CRAN4,0,0,0,0,0
B3_7,4,EPVI,0,1,9,0,0
B3_7,4,EPVI/D,0,0,0,0,0
B3_7,4,JUOS,0,0,0,0,0
B3_7,4,JUOS/D,0,0,0,0,0
B3_7,4,KRLA2,0,0,0,0,0
B3_7,4,KRLA2/D,0,0,0,0,0
B3_7,4,MAFR3,0,0,0,0,0
B3_7,4,MAFR3/D,0,0,0,0,0
B3_7,4,PIED,0,0,0,0,0
B3_7,4,PIED/D,0,0,0,0,0
B3_7,4,SHRO,0,0,0,0,0
B3_7,4,SHRO/D,0,0,0,0,0
B3_7,4,SYOR,0,0,0,0,0
B3_7,4,SYOR/D,0,0,0,0,0
B3_7,4,SYOR,0,0,0,0,0
B3_7,4,SYOR/D,0,0,0,0,0
B3_7,4,YUAN2,0,0,0,0,0
B3_7,4,YUAN2/D,0,0,0,0,0
B3_7,4,YUBA,0,0,0,0,0
B3_7,4,YUBA/D,0,0,0,0,0
B3_8,2,AMUT,0,0,0,0,0
B3_8,2,ARTR2,0,0,0,0,0
B3_8,2,ARTR2/D,0,3,0,0,0
B3_8,2,ATCA2,0,0,0,0,0
B3_8,2,ATCA2/D,0,0,0,0,0
B3_8,2,CHVI8,0,0,0,0,0
B3_8,2,CHVI8/D,0,0,0,0,0
B3_8,2,CRAN4,0,0,0,0,0
B3_8,2,EPVI,0,0,0,0,0
B3_8,2,EPVI/D,0,0,0,0,0
B3_8,2,JUOS,0,0,0,0,0
B3_8,2,JUOS/D,0,0,0,0,0
B3_8,2,KRLA2,1,0,0,0,0
B3_8,2,KRLA2/D,0,0,0,0,0
B3_8,2,MAFR3,0,0,0,0,0
B3_8,2,PIED,0,0,0,0,0
B3_8,2,PIED/D,0,0,0,0,0
B3_8,2,SHRO,0,0,0,0,0
B3_8,2,SHRO/D,0,0,0,0,0
B3_8,2,YUBA,0,0,0,0,0
B3_8,2,YUBA/D,0,0,0,0,0
B3_8,3,AMUT,0,0,0,0,0
B3_8,3,ARTR2,0,0,2,0,0
B3_8,3,ARTR2/D,0,0,0,0,0
B3_8,3,ATCA2,0,0,0,0,0
B3_8,3,ATCA2/D,0,0,0,0,0
B3_8,3,CHVI8,0,0,0,0,0
B3_8,3,CHVI8/D,0,0,0,0,0
B3_8,3,CRAN4,0,0,0,0,0
B3_8,3,EPVI,0,0,0,0,0
B3_8,3,EPVI/D,0,0,0,0,0
B3_8,3,JUOS,0,0,0,0,0
B3_8,3,JUOS/D,0,0,0,0,0
B3_8,3,KRLA2,3,0,5,0,0
B3_8,3,KRLA2/D,2,0,1,0,0
B3_8,3,MAFR3,0,0,0,0,0
B3_8,3,PIED,0,0,0,0,0
B3_8,3,PIED/D,0,0,0,0,0
B3_8,3,SHRO,0,0,0,0,0
B3_8,3,SHRO/D,0,0,0,0,0
B3_8,3,YUBA,0,0,0,0,0
B3_8,3,YUBA/D,0,0,0,0,0
B3_8,4,AMUT,0,0,0,0,0
B3_8,4,ARTR2,0,0,4,0,0
B3_8,4,ARTR2/D,0,1,2,0,0
B3_8,4,ATCA2,0,0,0,0,0
B3_8,4,ATCA2/D,0,0,0,0,0
B3_8,4,CHVI8,0,0,0,0,0
B3_8,4,CHVI8/D,0,0,0,0,0
B3_8,4,CRAN4,0,0,0,0,0
B3_8,4,EPVI,0,0,0,0,0
B3_8,4,EPVI/D,0,0,0,0,0
B3_8,4,JUOS,0,0,0,0,0
B3_8,4,JUOS/D,0,0,0,0,0
B3_8,4,KRLA2,0,0,0,0,0
B3_8,4,KRLA2/D,0,0,0,0,0
B3_8,4,MAFR3,0,0,0,0,0
B3_8,4,PIED,0,0,0,0,0
B3_8,4,PIED/D,0,0,0,0,0
B3_8,4,SHRO,0,0,0,0,0
B3_8,4,SHRO/D,0,0,0,0,0
B3_8,4,YUBA,0,0,0,0,0
B3_8,4,YUBA/D,0,0,0,0,0
B3_9,2,AMUT,0,0,0,0,0
B3_9,2,ARTR2,0,0,0,0,0
B3_9,2,ARTR2/D,0,0,0,0,0
B3_9,2,ATCA2,0,0,0,0,0
B3_9,2,ATCA2/D,0,0,0,0,0
B3_9,2,CHVI8,0,0,0,0,0
B3_9,2,CHVI8/D,0,0,0,0,0
B3_9,2,CRAN4,0,0,0,0,0
B3_9,2,EPVI,0,0,0,0,0
B3_9,2,EPVI/D,0,0,0,0,0
B3_9,2,JUOS,0,0,0,0,0
B3_9,2,JUOS/D,0,0,0,0,0
B3_9,2,KRLA2,0,0,0,0,0
B3_9,2,KRLA2/D,0,0,0,0,0
B3_9,2,MAFR3,0,0,0,0,0
B3_9,2,PIED,0,0,0,0,0
B3_9,2,PIED/D,0,0,0,0,0
B3_9,2,SHRO,0,0,0,0,0
B3_9,2,SHRO/D,0,0,0,0,0
B3_9,2,YUBA,0,0,0,0,0
B3_9,2,YUBA/D,0,0,0,0,0
B3_9,3,AMUT,0,0,0,0,0
B3_9,3,ARTR2,0,0,0,0,0
B3_9,3,ARTR2/D,0,0,0,0,0
B3_9,3,ATCA2,0,0,0,0,0
B3_9,3,ATCA2/D,0,0,0,0,0
B3_9,3,CHVI8,0,0,0,0,0
B3_9,3,CHVI8/D,0,0,0,0,0
B3_9,3,CRAN4,0,0,0,0,0
B3_9,3,EPVI,0,0,0,0,0
B3_9,3,EPVI/D,0,0,0,0,0
B3_9,3,JUOS,0,0,0,0,0
B3_9,3,JUOS/D,0,0,0,0,0
B3_9,3,KRLA2,0,0,0,0,0
B3_9,3,KRLA2/D,0,0,0,0,0
B3_9,3,MAFR3,0,0,0,0,0
B3_9,3,PIED,0,0,0,0,0
B3_9,3,PIED/D,0,0,0,0,0
B3_9,3,SHRO,0,0,0,0,0
B3_9,3,SHRO/D,0,0,0,0,0
B3_9,3,YUBA,0,0,0,0,0
B3_9,3,YUBA/D,0,0,0,0,0
B3_9,4,AMUT,0,0,0,0,0
B3_9,4,ARTR2,0,0,0,0,0
B3_9,4,ARTR2/D,0,0,0,0,0
B3_9,4,ATCA2,0,0,0,0,0
B3_9,4,ATCA2/D,0,0,0,0,0
B3_9,4,CHVI8,0,0,0,0,0
B3_9,4,CHVI8/D,0,0,0,0,0
B3_9,4,CRAN4,0,0,0,0,0
B3_9,4,EPVI,0,0,0,0,0
B3_9,4,EPVI/D,0,0,0,0,0
B3_9,4,JUOS,0,0,0,0,0
B3_9,4,JUOS/D,0,0,0,0,0
B3_9,4,KRLA2,0,0,0,0,0
B3_9,4,KRLA2/D,0,0,0,0,0
B3_9,4,MAFR3,0,0,0,0,0
B3_9,4,PIED,0,0,0,0,0
B3_9,4,PIED/D,0,0,0,0,0
B3_9,4,SHRO,0,0,0,0,0
B3_9,4,SHRO/D,0,0,0,0,0
B3_9,4,YUBA,0,0,0,0,0
B3_9,4,YUBA/D,0,0,0,0,0
B4_1,2,AMUT,0,0,0,0,0
B4_1,2,AMUT/D,0,0,0,0,0
B4_1,2,ARTR2,0,1,0,0,0
B4_1,2,ARTR2/D,0,1,6,0,0
B4_1,2,ATCA2,0,0,0,0,1
B4_1,2,ATCA2/D,0,0,0,0,0
B4_1,2,CEMO2,0,0,0,0,0
B4_1,2,CEMO2,0,0,0,0,0
B4_1,2,CEMO2/D,0,0,0,0,0
B4_1,2,CHNAA3,0,0,0,0,0
B4_1,2,CHVI8,0,0,0,0,0
B4_1,2,CHVI8/D,0,0,0,0,0
B4_1,2,CRAN4,0,0,0,0,0
B4_1,2,EPVI,0,0,3,0,0
B4_1,2,EPVI/D,0,0,0,0,0
B4_1,2,JUOS,0,0,0,0,0
B4_1,2,JUOS/D,0,0,0,0,0
B4_1,2,KRLA2,1,0,5,0,0
B4_1,2,KRLA2/D,0,0,0,0,0
B4_1,2,MAFR3,0,0,0,0,0
B4_1,2,MAFR3/D,0,0,0,0,0
B4_1,2,PIED,0,0,0,0,0
B4_1,2,PIED/D,0,0,0,0,0
B4_1,2,SHRO,0,0,0,0,0
B4_1,2,SHRO/D,0,0,0,0,0
B4_1,2,SYOR,0,0,0,0,0
B4_1,2,SYOR/D,0,0,0,0,0
B4_1,2,SYOR,0,0,0,0,0
B4_1,2,SYOR/D,0,0,0,0,0
B4_1,2,YUAN2,0,0,0,0,0
B4_1,2,YUAN2/D,0,0,0,0,0
B4_1,2,YUBA,0,0,0,0,0
B4_1,2,YUBA/D,0,0,0,0,0
B4_1,3,AMUT,0,0,0,0,0
B4_1,3,AMUT/D,0,0,0,0,0
B4_1,3,ARTR2,0,1,2,1,0
B4_1,3,ARTR2/D,0,2,8,0,0
B4_1,3,ATCA2,0,0,0,0,0
B4_1,3,ATCA2/D,0,0,0,0,0
B4_1,3,CEMO2,0,0,0,0,0
B4_1,3,CEMO2,0,0,0,0,0
B4_1,3,CEMO2/D,0,0,0,0,0
B4_1,3,CHNAA3,0,0,0,0,0
B4_1,3,CHVI8,0,0,0,0,0
B4_1,3,CHVI8/D,0,0,0,0,0
B4_1,3,CRAN4,0,0,0,0,0
B4_1,3,EPVI,0,0,1,0,0
B4_1,3,EPVI/D,0,0,0,0,0
B4_1,3,JUOS,0,0,0,0,0
B4_1,3,JUOS/D,0,0,0,0,0
B4_1,3,KRLA2,0,0,1,0,0
B4_1,3,KRLA2/D,0,0,0,0,0
B4_1,3,MAFR3,0,0,0,0,0
B4_1,3,MAFR3/D,0,0,0,0,0
B4_1,3,PIED,0,0,0,0,0
B4_1,3,PIED/D,0,0,0,0,0
B4_1,3,SHRO,0,0,0,0,0
B4_1,3,SHRO/D,0,0,0,0,0
B4_1,3,SYOR,0,0,0,0,0
B4_1,3,SYOR/D,0,0,0,0,0
B4_1,3,SYOR,0,0,0,0,0
B4_1,3,SYOR/D,0,0,0,0,0
B4_1,3,YUAN2,0,0,0,0,0
B4_1,3,YUAN2/D,0,0,0,0,0
B4_1,3,YUBA,0,0,0,0,0
B4_1,3,YUBA/D,0,0,0,0,0
B4_1,4,AMUT,0,0,0,0,0
B4_1,4,AMUT/D,0,0,0,0,0
B4_1,4,ARTR2,0,0,1,0,0
B4_1,4,ARTR2/D,0,3,6,0,0
B4_1,4,ATCA2,0,0,0,0,0
B4_1,4,ATCA2/D,0,0,0,0,0
B4_1,4,CEMO2,0,0,0,0,0
B4_1,4,CEMO2,0,0,0,0,0
B4_1,4,CEMO2/D,0,0,0,0,0
B4_1,4,CHNAA3,0,0,0,0,0
B4_1,4,CHVI8,0,0,0,0,0
B4_1,4,CHVI8/D,0,0,0,0,0
B4_1,4,CRAN4,0,0,0,0,0
B4_1,4,EPVI,0,0,0,0,0
B4_1,4,EPVI/D,0,0,0,0,0
B4_1,4,JUOS,0,0,0,0,0
B4_1,4,JUOS/D,0,0,0,0,0
B4_1,4,KRLA2,0,0,4,0,0
B4_1,4,KRLA2/D,0,0,0,0,0
B4_1,4,MAFR3,0,0,0,0,0
B4_1,4,MAFR3/D,0,0,0,0,0
B4_1,4,PIED,0,0,0,0,0
B4_1,4,PIED/D,0,0,0,0,0
B4_1,4,SHRO,0,0,0,0,0
B4_1,4,SHRO/D,0,0,0,0,0
B4_1,4,SYOR,0,0,0,0,0
B4_1,4,SYOR/D,0,0,0,0,0
B4_1,4,SYOR,0,0,0,0,0
B4_1,4,SYOR/D,0,0,0,0,0
B4_1,4,YUAN2,0,0,0,0,0
B4_1,4,YUAN2/D,0,0,0,0,0
B4_1,4,YUBA,0,0,0,0,0
B4_1,4,YUBA/D,0,0,0,0,0
B4_10,2,ARTR2,0,0,0,0,0
B4_10,2,ARTR2,0,0,0,0,0
B4_10,2,ARTR2/D,0,6,7,0,0
B4_10,2,ATCA2,0,0,0,0,0
B4_10,2,ATCA2/D,0,0,0,0,0
B4_10,2,ATCO,0,0,0,0,0
B4_10,2,ATCO/D,0,0,0,0,0
B4_10,2,CHNAA3,0,0,0,0,0
B4_10,2,CHVI8,0,0,0,0,0
B4_10,2,CHVI8/D,0,0,0,0,0
B4_10,2,EPVI,0,0,0,0,0
B4_10,2,EPVI/D,0,0,0,0,0
B4_10,2,JUOS,0,0,0,0,0
B4_10,2,JUOS/D,0,0,0,0,0
B4_10,2,KRLA2,0,0,0,0,0
B4_10,2,KRLA2/D,0,0,0,0,0
B4_10,2,MAFR3,0,0,0,0,0
B4_10,2,PIED,0,0,0,0,0
B4_10,2,PIED/D,0,0,0,0,0
B4_10,2,YUBA,0,0,0,1,0
B4_10,2,YUBA/D,0,0,0,0,0
B4_10,3,ARTR2,0,0,0,0,0
B4_10,3,ARTR2,0,0,0,0,0
B4_10,3,ARTR2/D,0,2,12,0,0
B4_10,3,ATCA2,0,0,0,0,0
B4_10,3,ATCA2/D,0,0,0,0,0
B4_10,3,ATCO,0,0,0,1,1
B4_10,3,ATCO/D,0,0,0,1,0
B4_10,3,CHNAA3,0,0,0,0,0
B4_10,3,CHVI8,0,0,0,0,0
B4_10,3,CHVI8/D,0,0,0,0,0
B4_10,3,EPVI,0,0,0,0,0
B4_10,3,EPVI/D,0,0,0,0,0
B4_10,3,JUOS,0,0,0,0,0
B4_10,3,JUOS/D,0,0,0,0,0
B4_10,3,KRLA2,1,0,1,0,0
B4_10,3,KRLA2/D,0,0,0,0,0
B4_10,3,MAFR3,0,0,0,0,0
B4_10,3,PIED,0,0,0,0,0
B4_10,3,PIED/D,0,0,0,0,0
B4_10,3,YUBA,0,0,0,0,0
B4_10,3,YUBA/D,0,0,0,0,0
B4_10,4,ARTR2,0,0,0,0,0
B4_10,4,ARTR2,0,0,0,0,0
B4_10,4,ARTR2/D,0,2,13,0,0
B4_10,4,ATCA2,0,0,1,0,0
B4_10,4,ATCA2/D,0,0,1,0,0
B4_10,4,ATCO,0,0,1,0,0
B4_10,4,CHNAA3,0,0,0,0,0
B4_10,4,CHVI8,0,0,0,0,0
B4_10,4,CHVI8/D,0,0,0,0,0
B4_10,4,EPVI,0,0,0,0,0
B4_10,4,EPVI/D,0,0,0,0,0
B4_10,4,JUOS,0,0,1,0,0
B4_10,4,JUOS/D,0,0,0,0,0
B4_10,4,KRLA2,2,0,1,0,0
B4_10,4,KRLA2/D,0,0,0,0,0
B4_10,4,MAFR3,0,0,0,0,0
B4_10,4,PIED,0,0,0,0,0
B4_10,4,PIED/D,0,0,0,0,0
B4_10,4,YUBA,0,0,0,0,0
B4_10,4,YUBA/D,0,0,0,0,0
B4_2,2,ARTR2,0,1,1,0,0
B4_2,2,ARTR2/D,0,2,2,0,0
B4_2,2,ATCA2,0,0,1,0,1
B4_2,2,ATCA2/D,0,0,0,0,0
B4_2,2,CHVI8,0,0,0,0,0
B4_2,2,CHVI8,0,0,0,0,0
B4_2,2,CHVI8/D,0,0,0,0,0
B4_2,2,CHVI8/D,0,0,0,0,0
B4_2,2,EPVI,0,0,0,0,0
B4_2,2,EPVI/D,0,0,0,0,0
B4_2,2,JUOS,0,0,0,0,0
B4_2,2,JUOS/D,0,0,0,0,0
B4_2,2,KRLA2,0,0,2,0,0
B4_2,2,KRLA2/D,0,0,0,0,0
B4_2,2,MAFR3,0,0,0,0,0
B4_2,2,PIED,0,0,0,0,0
B4_2,2,PIED/D,0,0,0,0,0
B4_2,2,YUBA,0,0,0,0,0
B4_2,2,YUBA/D,0,0,0,0,0
B4_2,3,ARTR2,0,0,1,0,0
B4_2,3,ARTR2/D,0,0,1,0,0
B4_2,3,ATCA2,2,1,6,0,0
B4_2,3,ATCA2/D,0,0,0,0,0
B4_2,3,CHVI8,0,0,0,0,0
B4_2,3,CHVI8,0,0,0,0,0
B4_2,3,CHVI8/D,0,0,0,0,0
B4_2,3,CHVI8/D,0,0,0,0,0
B4_2,3,EPVI,0,0,0,0,0
B4_2,3,EPVI/D,0,0,0,0,0
B4_2,3,JUOS,0,0,0,0,0
B4_2,3,JUOS/D,0,0,0,0,0
B4_2,3,KRLA2,0,0,0,0,0
B4_2,3,KRLA2/D,0,0,0,0,0
B4_2,3,MAFR3,0,0,0,0,0
B4_2,3,PIED,0,0,0,0,0
B4_2,3,PIED/D,0,0,0,0,0
B4_2,3,YUBA,0,0,0,0,0
B4_2,3,YUBA/D,0,0,0,0,0
B4_2,4,ARTR2,1,1,4,0,0
B4_2,4,ARTR2/D,0,3,2,0,0
B4_2,4,ATCA2,0,0,1,2,0
B4_2,4,ATCA2/D,0,0,0,0,0
B4_2,4,CHVI8,0,0,0,0,0
B4_2,4,CHVI8,0,0,0,0,0
B4_2,4,CHVI8/D,0,0,0,0,0
B4_2,4,CHVI8/D,0,0,0,0,0
B4_2,4,EPVI,0,0,0,0,0
B4_2,4,EPVI/D,0,0,0,0,0
B4_2,4,JUOS,0,0,0,0,0
B4_2,4,JUOS/D,0,0,0,0,0
B4_2,4,KRLA2,0,0,0,0,0
B4_2,4,KRLA2/D,0,0,0,0,0
B4_2,4,MAFR3,0,0,0,0,0
B4_2,4,PIED,0,0,0,0,0
B4_2,4,PIED/D,0,0,0,0,0
B4_2,4,YUBA,0,0,0,0,0
B4_2,4,YUBA/D,0,0,0,0,0
B4_3,2,AMUT,0,0,0,0,0
B4_3,2,AMUT/D,0,0,0,0,0
B4_3,2,ARTR2,1,0,7,2,0
B4_3,2,ARTR2/D,0,1,9,1,0
B4_3,2,ATCA2,0,0,0,0,1
B4_3,2,ATCA2/D,0,0,0,0,0
B4_3,2,CEMO2,0,0,0,0,0
B4_3,2,CEMO2,0,0,0,0,0
B4_3,2,CEMO2/D,0,0,0,0,0
B4_3,2,CHNAA3,0,0,0,0,0
B4_3,2,CHVI8,0,0,0,0,0
B4_3,2,CHVI8/D,0,0,0,0,0
B4_3,2,CRAN4,0,0,0,0,0
B4_3,2,EPVI,0,0,0,0,0
B4_3,2,EPVI/D,0,0,0,0,0
B4_3,2,JUOS,0,0,0,0,0
B4_3,2,JUOS/D,0,0,0,0,0
B4_3,2,KRLA2,0,0,0,0,0
B4_3,2,KRLA2/D,0,0,0,0,0
B4_3,2,MAFR3,0,0,0,0,0
B4_3,2,MAFR3/D,0,0,0,0,0
B4_3,2,PIED,0,0,0,0,0
B4_3,2,PIED/D,0,0,0,0,0
B4_3,2,SHRO,0,0,0,0,0
B4_3,2,SHRO/D,0,0,0,0,0
B4_3,2,SYOR,0,0,0,0,0
B4_3,2,SYOR/D,0,0,0,0,0
B4_3,2,SYOR,0,0,0,0,0
B4_3,2,SYOR/D,0,0,0,0,0
